t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
0.240644 10.933556 0.071058 52.574143 0.105598 1.390912 0.459497 1.512361 19.000004 0.008653 53.965055 0.002287
0.242036 10.973416 0.071317 52.459932 0.106283 1.446131 0.460924 1.514446 19.000004 0.008709 53.906063 0.002302
0.243428 11.054200 0.071842 52.417059 0.106986 1.483506 0.461267 1.518664 18.997505 0.008766 53.900565 0.002317
0.244817 11.117450 0.072253 52.319771 0.107770 1.658373 0.456957 1.521962 19.000004 0.008831 53.978144 0.002334
0.246209 11.198764 0.072781 52.295471 0.108552 1.649711 0.455070 1.526194 19.000004 0.008895 53.945181 0.002351
0.247603 11.247126 0.073096 52.115680 0.109410 1.807577 0.455253 1.528708 19.000004 0.008965 53.923258 0.002369
0.248992 11.326851 0.073614 52.016284 0.110323 1.929495 0.455250 1.532847 19.000004 0.009040 53.945779 0.002389
0.250384 11.451213 0.074422 52.273256 0.111044 1.522625 0.459314 1.539290 19.000004 0.009099 53.795881 0.002405
0.251772 11.476196 0.074584 52.173636 0.111795 1.589138 0.458043 1.540582 19.000004 0.009160 53.762774 0.002421
0.253164 11.578771 0.075251 52.287168 0.112527 1.544468 0.458485 1.545881 19.000004 0.009220 53.831636 0.002437
0.254556 11.638294 0.075638 52.293902 0.113187 1.392945 0.459133 1.548952 19.000004 0.009274 53.686846 0.002451
0.255947 11.716950 0.076149 52.337699 0.113862 1.423158 0.460827 1.553003 18.997505 0.009330 53.760857 0.002466
0.257336 11.765848 0.076467 52.218650 0.114574 1.506833 0.458461 1.555519 19.000004 0.009388 53.725483 0.002481
0.258728 11.843974 0.076975 52.156699 0.115278 1.486427 0.458971 1.559534 19.000004 0.009446 53.643126 0.002496
0.260120 11.915192 0.077437 52.097078 0.116008 1.540132 0.457590 1.563188 19.000004 0.009506 53.637210 0.002512
0.261511 12.016174 0.078094 52.233677 0.116697 1.453428 0.452485 1.568362 19.000004 0.009562 53.687106 0.002527
0.262900 12.087921 0.078560 52.340311 0.117380 1.445098 0.459214 1.572032 19.000004 0.009618 53.785409 0.002542
0.264292 12.157016 0.079009 52.403230 0.118062 1.439556 0.450686 1.575562 19.000004 0.009674 53.842786 0.002557
0.265683 12.214945 0.079386 52.357098 0.118757 1.467025 0.455367 1.578519 19.000004 0.009731 53.824124 0.002572
0.267075 12.294665 0.079904 52.363968 0.119394 1.344895 0.455297 1.582582 19.000004 0.009783 53.708863 0.002586
0.268464 12.357380 0.080311 52.304407 0.120076 1.441452 0.453872 1.585775 19.000004 0.009839 53.745859 0.002600
0.269858 12.417967 0.080705 52.175250 0.120850 1.629618 0.458725 1.588857 19.000004 0.009902 53.804868 0.002617
0.271247 12.521077 0.081375 52.269009 0.121627 1.643195 0.456864 1.594094 19.000004 0.009966 53.912204 0.002634
0.272639 12.583792 0.081783 52.280502 0.122413 1.659483 0.459164 1.597275 18.997505 0.010030 53.939985 0.002651
0.274028 12.648631 0.082204 52.239303 0.123212 1.689472 0.456085 1.600560 19.000004 0.010096 53.928775 0.002668
0.275419 12.729415 0.082729 52.258206 0.123970 1.601371 0.448498 1.604649 19.000004 0.010158 53.859576 0.002685
0.276811 12.788408 0.083113 52.184277 0.124751 1.647772 0.453271 1.607632 19.000004 0.010222 53.832050 0.002702
0.278203 12.890454 0.083776 52.315302 0.125480 1.539286 0.454390 1.612785 19.000004 0.010282 53.854588 0.002717
0.279594 12.922341 0.083983 52.156184 0.126294 1.717081 0.460028 1.614393 19.000004 0.010348 53.873265 0.002735
0.280983 13.020665 0.084622 52.194429 0.127123 1.752022 0.458971 1.619349 19.000004 0.010416 53.946451 0.002753
0.282375 13.087097 0.085054 52.185343 0.127912 1.667237 0.456648 1.622692 19.000004 0.010481 53.852579 0.002770
0.283767 13.147155 0.085444 52.096087 0.128673 1.604370 0.456856 1.625713 19.000004 0.010543 53.700457 0.002786
0.285158 13.210399 0.085855 51.962754 0.129477 1.696914 0.454952 1.628891 19.000004 0.010609 53.659668 0.002804
0.286547 13.318820 0.086560 52.089589 0.130277 1.692717 0.457236 1.634332 19.000004 0.010675 53.782305 0.002821
0.287939 13.354963 0.086795 51.956794 0.131114 1.766472 0.457339 1.636144 19.000004 0.010743 53.723266 0.002839
0.289331 13.429902 0.087282 51.865213 0.131910 1.678598 0.457141 1.639898 19.000004 0.010809 53.543811 0.002857
0.290722 13.503773 0.087762 51.801244 0.132695 1.658431 0.453065 1.643595 19.000004 0.010873 53.459675 0.002874
0.292111 13.582964 0.088276 51.796035 0.133548 1.803680 0.457396 1.647555 19.000004 0.010943 53.599715 0.002892
0.293503 13.668534 0.088833 51.879578 0.134372 1.738144 0.458947 1.651828 19.000004 0.011010 53.617722 0.002910
0.294895 13.745067 0.089330 51.976193 0.135118 1.574772 0.451909 1.655647 19.002502 0.011071 53.550965 0.002926
0.296286 13.815750 0.089789 52.044551 0.135802 1.444254 0.453894 1.659170 19.000004 0.011127 53.488805 0.002941
0.297678 13.886968 0.090252 52.092633 0.136505 1.484229 0.460645 1.662717 19.000004 0.011185 53.576862 0.002956
0.299067 13.977853 0.090843 52.252665 0.137074 1.203406 0.463305 1.667239 19.000004 0.011232 53.456070 0.002968
0.300459 14.000703 0.090991 52.059031 0.137744 1.412200 0.458823 1.668375 19.000004 0.011287 53.471230 0.002983
0.301850 14.082022 0.091520 51.958243 0.138462 1.516699 0.459245 1.672416 19.002502 0.011345 53.474943 0.002998
0.303242 14.170245 0.092093 51.979333 0.139164 1.481511 0.457422 1.676795 19.002502 0.011403 53.460844 0.003014
0.304631 14.239869 0.092546 51.979872 0.139811 1.368880 0.453472 1.680248 19.002502 0.011456 53.348752 0.003028
0.306022 14.331284 0.093140 52.104507 0.140444 1.335293 0.456121 1.684778 19.000004 0.011508 53.439800 0.003041
0.307414 14.359450 0.093323 51.917838 0.141176 1.545588 0.459726 1.686173 19.000004 0.011568 53.463426 0.003057
0.308806 14.473185 0.094062 52.035075 0.141902 1.531376 0.453017 1.691801 19.000004 0.011627 53.566451 0.003073
0.310194 14.534836 0.094463 52.061922 0.142582 1.437666 0.450201 1.694848 19.000004 0.011683 53.499588 0.003088
0.311586 14.594364 0.094850 51.999758 0.143262 1.436531 0.450564 1.697789 19.002502 0.011739 53.436289 0.003102
0.312978 14.662395 0.095292 51.920633 0.143944 1.439691 0.450820 1.701148 19.000004 0.011795 53.360324 0.003117
