Prel	liquid_fraction
0.863943	0.0682855
0.864208	0.068309
0.864334	0.0683339
0.864715	0.068354
0.8648	0.0683751
0.865057	0.0683952
0.865381	0.0684107
0.865462	0.0684274
0.865642	0.0684462
0.865878	0.0684657
0.866037	0.0684879
0.866347	0.0685086
0.866699	0.0685235
0.866749	0.0685398
0.86695	0.0685573
0.867136	0.0685768
0.867411	0.0685956
0.867676	0.0686121
0.867792	0.0686304
0.868042	0.0686485
0.868335	0.0686638
0.868398	0.0686823
0.868733	0.0686986
0.868881	0.0687158
0.869092	0.0687336
0.869314	0.0687515
0.869427	0.068773
0.869702	0.068795
0.870012	0.0688139
0.870122	0.0688342
0.870382	0.0688536
0.870724	0.0688676
0.870678	0.0688868
0.871013	0.0689051
0.871295	0.0689205
0.871337	0.0689396
0.871651	0.0689577
0.871803	0.0689772
0.87207	0.0689957
0.872402	0.0690091
0.872486	0.0690232
0.872698	0.0690374
0.872899	0.0690521
0.873026	0.0690701
0.873378	0.0690855
0.873621	0.0690978
0.873723	0.0691116
0.873875	0.0691284
0.874104	0.0691467
0.874319	0.069166
0.874629	0.0691826
0.874721	0.0692012
0.874901	0.0692223
0.875239	0.0692405
0.875563	0.0692526
0.875637	0.0692647
0.875856	0.069276
0.875972	0.0692902
0.876303	0.0693018
0.87662	0.0693079
0.876624	0.069317
0.876818	0.0693285
0.877153	0.0693375
0.87722	0.0693497
0.877494	0.0693618
0.877639	0.0693761
0.877903	0.0693901
0.878055	0.0694058
0.878305	0.0694211
0.878488	0.0694371
0.878728	0.0694523
0.878887	0.0694686
0.879137	0.0694842
0.879302	0.0695006
0.879574	0.069515
0.879616	0.0695343
0.879986	0.0695508
0.880131	0.0695674
0.880251	0.0695869
0.880515	0.0696064
0.880776	0.0696239
0.880896	0.069643
0.881058	0.0696644
0.881237	0.0696884
0.881505	0.0697122
0.881618	0.0697389
0.881784	0.0697692
0.882013	0.069801
0.88227	0.0698321
0.882443	0.0698637
0.882577	0.0698981
0.882915	0.0699293
0.882926	0.0699649
0.8832	0.0700007
0.883412	0.0700364
0.883518	0.0700751
0.883775	0.070114
0.884046	0.0701502
0.884113	0.0701891
0.884212	0.0702333
0.884596	0.0702746
0.884631	0.0703197
0.884934	0.0703636
0.8851	0.0704076
0.885072	0.0704595
0.885382	0.070513
0.885629	0.0705661
0.885907	0.0706157
0.885918	0.0706691
0.88627	0.0707192
0.886439	0.0707679
0.886485	0.0708203
0.88676	0.0708724
0.887032	0.0709215
0.887077	0.0709733
0.887183	0.07103
0.887564	0.0710835
0.887588	0.0711407
0.887825	0.0711987
0.888078	0.0712551
0.888061	0.0713175
0.888325	0.0713814
0.888656	0.0714416
0.888656	0.0715056
0.888861	0.0715716
0.889104	0.0716369
0.889234	0.0717038
0.889509	0.0717685
0.88964	0.0718335
0.889922	0.0718949
0.890017	0.0719569
0.890122	0.0720219
0.890387	0.0720861
0.890704	0.072145
0.89063	0.0722091
0.890919	0.072273
0.891134	0.0723357
0.891243	0.0724002
0.891441	0.0724653
0.891666	0.0725293
0.891751	0.072596
0.892012	0.0726617
0.892121	0.0727294
0.892191	0.0728023
0.892452	0.0728763
0.892787	0.0729458
0.892787	0.0730183
0.892921	0.0730944
0.893178	0.0731703
0.89333	0.0732473
0.893545	0.0733236
0.893724	0.0733993
0.893865	0.0734758
0.89419	0.0735475
0.894408	0.073614
0.894475	0.0736805
0.894553	0.0737501
0.894813	0.0738192
0.894993	0.0738877
0.895004	0.0739619
0.895335	0.0740346
0.895391	0.0741107
0.89579	0.0741813
0.895807	0.0742536
0.896107	0.0743224
0.896272	0.074389
0.896477	0.0744527
0.896579	0.0745169
0.896865	0.0745772
0.896875	0.0746407
0.896963	0.0747094
0.89734	0.074775
0.897432	0.0748416
0.897418	0.0749154
0.897774	0.0749882
0.897844	0.0750643
0.898028	0.0751423
0.898246	0.0752204
0.898517	0.0752949
0.898599	0.07537
0.898771	0.0754454
0.899057	0.0755169
0.899085	0.0755907
0.899328	0.0756633
0.89954	0.0757338
0.899755	0.0758011
0.899818	0.0758698
0.900086	0.0759359
0.900311	0.0759983
0.900311	0.0760639
0.900586	0.0761281
0.900717	0.0761929
0.900995	0.0762543
0.901002	0.0763191
0.901221	0.0763846
0.9014	0.0764505
0.901763	0.07651
0.901806	0.0765692
0.901954	0.076629
0.902133	0.0766887
0.902282	0.0767494
0.902479	0.0768099
0.902645	0.0768705
0.902814	0.0769313
0.902983	0.0769923
0.90318	0.0770526
0.903476	0.0771079
0.903487	0.0771652
0.903631	0.0772247
0.903892	0.0772828
0.904051	0.0773404
0.904058	0.0774034
0.904371	0.0774654
0.904393	0.0775321
0.904657	0.077599
0.904851	0.0776653
0.904875	0.0777364
0.905112	0.0778085
0.905295	0.0778811
0.905556	0.0779507
0.905559	0.0780239
0.905757	0.0780986
0.905968	0.0781729
0.906109	0.0782479
0.906373	0.0783198
0.90649	0.0783913
0.906736	0.0784593
0.906909	0.0785244
0.906895	0.0785938
0.907054	0.0786663
0.907343	0.0787371
0.907371	0.0788115
0.907558	0.0788879
0.907716	0.078966
0.908026	0.0790403
0.907998	0.0791187
0.908164	0.0791999
0.908389	0.079281
0.908435	0.0793664
0.908558	0.0794563
0.908809	0.0795466
0.909003	0.0796361
0.909006	0.0797306
0.909277	0.0798248
0.909351	0.079922
0.909655	0.080016
0.909676	0.0801129
0.90981	0.0802124
0.91006	0.0803106
0.910109	0.0804119
0.910335	0.0805128
0.910518	0.0806125
0.91062	0.0807133
0.910659	0.0808189
0.910937	0.0809236
0.910994	0.0810314
0.911198	0.0811396
0.911396	0.0812466
0.911494	0.0813546
0.911487	0.0814691
0.911755	0.0815842
0.911896	0.0817003
0.911907	0.0818223
0.912122	0.0819462
0.912294	0.082071
0.912502	0.0821944
0.912583	0.0823191
0.912668	0.0824469
0.912879	0.0825747
0.913031	0.0827025
0.913126	0.082832
0.913168	0.0829664
0.913419	0.0831008
0.913556	0.0832355
0.91356	0.0833756
0.913831	0.083515
0.913912	0.0836563
0.914229	0.0837926
0.914303	0.0839278
0.914286	0.0840675
0.914423	0.0842107
0.914564	0.0843566
0.914811	0.0845009
0.914959	0.0846438
0.915082	0.0847861
0.915096	0.0849324
0.915258	0.0850808
0.915523	0.0852263
0.915526	0.0853748
0.915618	0.0855268
0.915875	0.0856772
0.91596	0.0858286
0.916079	0.0859812
0.916087	0.0861393
0.916294	0.0862989
0.916414	0.0864605
0.916707	0.0866179
0.916791	0.086774
0.916795	0.0869336
0.917006	0.0870929
0.9172	0.08725
0.917299	0.0874066
0.917454	0.0875621
0.917447	0.0877215
0.917623	0.0878824
0.917761	0.0880444
0.917761	0.0882119
0.918025	0.0883789
0.918064	0.0885489
0.918346	0.0887158
0.918399	0.0888833
0.918448	0.0890539
0.918599	0.0892259
0.918754	0.0893983
0.918853	0.0895721
0.919015	0.0897456
0.919005	0.089924
0.919223	0.0901027
0.919333	0.0902825
0.919428	0.0904641
0.919681	0.0906426
0.919685	0.0908232
0.919801	0.0910055
0.919942	0.0911886
0.920101	0.091371
0.920245	0.0915524
0.920224	0.091738
0.920386	0.0919254
0.920534	0.0921135
0.920584	0.0923046
0.92063	0.0925009
0.92089	0.0926961
0.920936	0.0928934
0.921	0.0930942
0.921243	0.0932933
0.921341	0.093492
0.921454	0.0936905
0.921475	0.0938923
0.921546	0.0940982
0.921726	0.0943051
0.921807	0.0945142
0.921923	0.094725
