Prel	transmission
0.939742	0.00130092
0.939739	0.00130002
0.939932	0.00129243
0.939742	0.00128685
0.939936	0.00129645
0.939735	0.00129891
0.93976	0.00128595
0.939996	0.00129712
0.939989	0.00130047
0.93976	0.00130025
0.93982	0.00129556
0.939999	0.00128796
0.939904	0.00129779
0.939883	0.00128774
0.939954	0.00130114
0.940024	0.00130248
0.94001	0.00130382
0.94001	0.00130494
0.939989	0.00130583
0.939999	0.00130025
0.940021	0.00130025
0.940049	0.00128975
0.940024	0.00129824
0.940109	0.00130762
0.940091	0.00129757
0.940105	0.00130561
0.940137	0.00130002
0.940176	0.00130807
0.940218	0.00130606
0.940165	0.00130114
0.940303	0.00130717
0.940147	0.00130896
0.940359	0.00131119
0.940447	0.00130695
0.940408	0.00130762
0.940415	0.00131209
0.940472	0.00129355
0.940412	0.00131142
0.940405	0.00130583
0.940398	0.00130985
0.940401	0.00129891
0.940444	0.00131097
0.940401	0.00131164
0.940412	0.00131432
0.94019	0.00129801
0.940405	0.0013103
0.940405	0.00130136
0.940507	0.00131454
0.940408	0.0012998
0.940401	0.00130293
0.940412	0.00131231
0.940412	0.00130807
0.940408	0.00131611
0.940405	0.00131432
0.940419	0.00132013
0.940567	0.00130204
0.940401	0.00130472
0.940556	0.00130695
0.940563	0.00131566
0.940482	0.00131298
0.940496	0.00131767
0.940489	0.0013208
0.940454	0.00132214
0.940553	0.00132437
0.940496	0.00131588
0.9405	0.00131901
0.940518	0.0013208
0.940489	0.00132415
0.940496	0.0013304
0.940567	0.00132437
0.940542	0.00132192
0.940546	0.00132906
0.940556	0.00131767
0.940588	0.00133264
0.940549	0.00133197
0.940595	0.0013237
0.940567	0.00133018
0.940644	0.00133375
0.940613	0.00134023
0.940592	0.00134001
0.940539	0.00133778
0.940659	0.00134314
0.940666	0.00134582
0.94068	0.00135118
0.94069	0.00134738
0.940666	0.00134492
0.940694	0.00134649
0.940743	0.00134738
0.940792	0.0013514
0.940821	0.00134872
0.940807	0.00135654
0.940778	0.00134224
0.940673	0.00134649
0.940807	0.00135095
0.940817	0.00135162
0.940821	0.00134827
0.940852	0.00135967
0.940856	0.0013514
0.940838	0.00134626
0.940909	0.00135207
0.940905	0.00135609
0.940909	0.00136659
0.940912	0.00136637
0.940828	0.00136949
0.940933	0.00136168
0.940951	0.00135587
0.940969	0.00137508
0.940972	0.00138022
0.940958	0.0013657
0.940962	0.0013791
0.940976	0.00138357
0.940958	0.00138781
0.940976	0.00138915
0.941134	0.00138736
0.941138	0.0013954
0.940969	0.00138491
0.941124	0.00139652
0.941152	0.001403
0.940962	0.00140099
0.940972	0.00139384
0.940972	0.00140546
0.940965	0.00140836
0.940962	0.0014068
0.940997	0.00140992
0.941025	0.00140657
0.941092	0.00141998
0.941198	0.00142243
0.941226	0.00142534
0.941219	0.00142936
0.941226	0.00142132
0.941296	0.00142042
0.941251	0.00142891
0.941286	0.00143315
0.941353	0.00144075
0.941363	0.00144075
0.941381	0.00144633
0.941381	0.00143986
0.941494	0.00143315
0.941508	0.00145326
0.941504	0.00145482
0.941582	0.00144499
0.941645	0.00145639
0.941406	0.00146063
0.941649	0.00144968
0.941596	0.00145572
0.941624	0.00147269
0.941649	0.00147939
0.941631	0.00147113
0.941638	0.00147426
0.941638	0.0014814
0.941635	0.00148878
0.941818	0.00148632
0.941811	0.00149481
0.941818	0.00149347
0.94173	0.00150218
0.941705	0.00150151
0.941709	0.0015062
0.941719	0.00151245
0.941769	0.00151714
0.941874	0.00151625
0.9418	0.00152049
0.941889	0.0015091
0.941927	0.00152965
0.942005	0.00152585
0.942068	0.0015368
0.942068	0.00154283
0.942086	0.00153702
0.942114	0.0015569
0.942139	0.0015674
0.942185	0.00156539
0.942174	0.00155445
0.942104	0.00157031
0.942209	0.00157589
0.942188	0.00156695
0.942213	0.00158393
0.942259	0.00158594
0.942213	0.00159376
0.942223	0.00159465
0.942206	0.0016056
0.942223	0.00160336
0.942459	0.00161141
0.942213	0.00160471
0.942213	0.0016266
0.942442	0.00162459
0.942241	0.00161476
0.942484	0.00163888
0.942481	0.00162727
0.942474	0.0016324
0.942467	0.00165005
0.942481	0.00164268
0.942431	0.00166166
0.94241	0.00166591
0.942484	0.00166099
0.942459	0.00168288
0.942523	0.00169204
0.942526	0.00168869
0.942481	0.00169093
0.942523	0.00168825
0.942484	0.00170947
0.942558	0.00170589
0.942562	0.00171996
0.942534	0.00172332
0.942551	0.00173046
0.942618	0.00172622
0.942579	0.00173962
0.942534	0.00174208
0.94259	0.00173337
0.942583	0.00174655
0.942604	0.00176598
0.942583	0.00176263
0.942604	0.00178184
0.942608	0.00178072
0.942618	0.0017977
0.942615	0.00179234
0.942731	0.00181177
0.942646	0.00182071
0.942646	0.00182852
0.942692	0.00182741
0.942763	0.00185019
0.942812	0.00185645
0.942622	0.00185511
0.942858	0.0018665
0.942812	0.00188883
0.942854	0.00188794
0.942875	0.00190425
0.942886	0.00191184
0.942886	0.00190447
0.942893	0.00193462
0.942932	0.00194133
0.942925	0.00193932
0.942886	0.00195853
0.942879	0.00196567
0.942879	0.00197126
0.942897	0.00197528
0.942886	0.0019936
0.942868	0.00200879
0.942882	0.00198868
0.942886	0.0020204
0.942879	0.00203469
0.942893	0.00204475
0.943013	0.00205636
0.942889	0.00206329
0.942879	0.00207647
0.942893	0.00208138
0.943013	0.00208518
0.942925	0.0021064
0.942886	0.00211623
0.942992	0.0021026
0.942935	0.00210953
0.943002	0.00212829
0.94296	0.00215152
0.943016	0.00215978
0.943037	0.00217274
0.943034	0.00219999
0.943023	0.00219418
0.943037	0.00221987
0.943027	0.00222881
0.943115	0.00224333
0.943073	0.00225204
0.943186	0.00227906
0.943055	0.00227058
0.943119	0.00227482
0.943207	0.00231346
0.9432	0.00230364
0.943203	0.00232061
0.943284	0.00233133
0.943238	0.00234407
0.943281	0.00235769
0.943369	0.00239388
0.943316	0.00239812
0.943288	0.00242314
0.943277	0.0024419
0.943284	0.00243207
0.943281	0.00243029
0.943291	0.00244838
0.943295	0.00247184
0.943341	0.00249998
0.943432	0.00252276
0.94339	0.00252299
0.943432	0.00253907
0.943386	0.00253728
0.943383	0.00255649
0.943429	0.00257034
0.943524	0.00258508
0.94363	0.00263467
0.943668	0.00266527
0.943601	0.00267689
0.943668	0.00269163
0.943704	0.00266952
0.943718	0.00268158
0.943732	0.00274368
0.943725	0.00273273
0.943788	0.0027515
0.943845	0.00275395
0.943809	0.00280332
0.943859	0.00285358
0.943855	0.00286542
0.943799	0.00284665
0.943841	0.0028681
0.943838	0.00288842
0.943838	0.00294605
0.943781	0.00295767
0.943834	0.00297844
0.943852	0.002957
0.943845	0.00300793
0.94388	0.00301374
0.943915	0.0030115
0.943904	0.00306667
0.943964	0.00308901
0.944116	0.00310197
0.944081	0.00310174
0.944102	0.00315133
0.944102	0.00316317
0.944112	0.00318864
0.944148	0.00317925
0.944193	0.00323063
0.944222	0.00324671
0.94425	0.00317568
0.94426	0.00322147
0.944401	0.00335147
0.944296	0.00338587
0.944493	0.00338632
0.944507	0.00338074
0.944535	0.00341781
0.944334	0.00345556
0.944539	0.00348103
0.944539	0.003454
0.944528	0.00350158
0.944528	0.00352057
0.944535	0.00356904
0.944535	0.00360612
0.944553	0.00364007
0.944535	0.00368541
0.944574	0.00366308
0.944528	0.00372942
0.944542	0.00366062
0.944609	0.00370529
0.944602	0.0038038
0.944655	0.00383329
0.944595	0.00383485
0.944606	0.00387081
0.944588	0.00381497
0.944602	0.00385294
0.944655	0.00393805
0.944595	0.00394788
0.944609	0.00396284
0.944638	0.00399278
0.944729	0.00402985
0.94468	0.00406001
0.944764	0.00411094
0.944824	0.00411139
0.944757	0.00416053
0.94474	0.00423446
0.944796	0.00428964
0.944743	0.00434213
0.944736	0.00437206
0.94475	0.00435353
0.944715	0.00443305
0.944863	0.00444421
0.944948	0.0045492
0.944846	0.00457154
0.944793	0.00459991
0.94487	0.00462559
0.944923	0.00463743
0.944863	0.00469216
0.944997	0.00462112
0.944923	0.00473348
0.944923	0.00478776
0.944923	0.00482305
0.944927	0.00483601
0.944983	0.00488761
0.944955	0.00482015
0.944934	0.00499259
0.945022	0.00501001
0.944927	0.00496489
0.945029	0.00505983
0.945029	0.00515476
0.945036	0.0051934
0.94499	0.00518782
0.945068	0.00527873
0.945092	0.00530129
0.944962	0.00529615
0.945082	0.00532653
0.944937	0.00530621
0.945096	0.00532944
0.945089	0.00537076
0.945082	0.00541745
0.945068	0.00561937
0.94518	0.00555594
0.945082	0.0055919
0.945103	0.0055948
0.945085	0.00568214
0.945096	0.00569934
0.945092	0.00569242
0.945068	0.00579204
0.945096	0.00593411
0.945085	0.00586866
0.945357	0.00590998
0.945177	0.00599419
0.945212	0.00612889
0.945092	0.00618249
0.945191	0.00629061
0.945191	0.0062743
0.945145	0.00635985
0.945283	0.00641614
0.945173	0.00645322
0.945247	0.00653274
0.945318	0.00652649
0.945357	0.00655396
0.94536	0.00663639
0.945374	0.00668173
0.94536	0.00676617
0.94536	0.00678672
0.945367	0.00688366
0.945402	0.00687584
0.945448	0.00692945
0.945505	0.0068477
0.945459	0.00692476
0.945505	0.00695134
0.945501	0.00693302
0.945512	0.00699021
0.945508	0.00720599
0.945635	0.00732594
0.94567	0.00715349
0.945624	0.00731052
0.945688	0.00750776
0.945765	0.00754372
0.945751	0.00757276
0.945512	0.00763665
0.945822	0.00773158
0.945765	0.00783366
0.945758	0.00782227
0.945631	0.00780194
0.945751	0.00795585
0.945748	0.00789643
0.945758	0.00802866
0.945755	0.00810997
0.945765	0.008137
0.945896	0.00832977
0.945885	0.0084763
0.945892	0.00843252
0.945885	0.00861926
0.945832	0.00859782
0.945889	0.0086407
0.945889	0.00885648
0.945899	0.00882722
0.945938	0.00888999
0.946012	0.00909192
0.94615	0.0091739
0.94604	0.00926503
0.946164	0.0093001
0.94615	0.00935438
0.946216	0.00945892
0.946167	0.00920338
0.946262	0.00939258
0.946262	0.00946763
0.946262	0.00964476
0.946276	0.00968966
0.946287	0.00988266
0.946305	0.00990924
0.946308	0.00986412
0.946294	0.00988132
0.946181	0.0101851
0.946301	0.0102463
0.946305	0.0101549
0.946502	0.0104518
0.946558	0.0102622
0.946305	0.0106497
0.94634	0.0107096
0.94641	0.0109569
0.946343	0.0109783
0.946502	0.0109271
0.946453	0.0111483
0.946527	0.0110078
0.946484	0.0112944
0.946569	0.0115537
0.946565	0.0116133
0.946572	0.0115215
0.946587	0.011738
0.946576	0.0117847
0.946661	0.0118868
0.946724	0.0119279
0.946689	0.0117882
0.946675	0.0122529
0.946696	0.0123476
0.94671	0.0123969
0.94671	0.0124604
0.946728	0.0124179
0.946745	0.0125535
0.946731	0.0127883
0.946731	0.0130351
0.946717	0.0128432
0.946728	0.0129869
0.94672	0.0131312
0.946717	0.013076
0.946724	0.0134559
0.946724	0.0134104
0.946731	0.0136398
0.946724	0.0138484
0.946728	0.013864
0.94671	0.0140653
0.946935	0.014322
0.946735	0.0142675
0.94672	0.0144533
0.94672	0.0143747
0.946816	0.01441
0.946738	0.0148147
0.946967	0.0147995
0.946752	0.0149863
0.946823	0.0152487
0.946879	0.0152965
0.946981	0.0153492
0.94695	0.0153501
0.946985	0.015643
0.946974	0.0152378
0.947017	0.0155201
0.947013	0.0156474
0.946988	0.0157842
0.947027	0.0159352
0.947006	0.0160631
0.947055	0.016417
0.947038	0.0163546
0.947073	0.0166012
0.946988	0.0166859
0.947052	0.0168831
0.947066	0.0168827
0.947059	0.0170031
0.947108	0.0173422
0.947031	0.0172519
0.947122	0.0177561
0.94708	0.0178952
0.947105	0.0178642
0.947136	0.0182701
0.947122	0.0180675
0.947235	0.018159
0.947228	0.0182419
0.947154	0.0188457
0.947175	0.0188562
0.9472	0.0190485
0.947196	0.0192853
0.947193	0.0191064
0.947263	0.019508
0.947327	0.0197345
0.947313	0.0194032
0.947397	0.0196382
0.947337	0.0199894
0.94739	0.019862
0.947408	0.0201343
0.947401	0.0205167
0.947154	0.0206584
0.947446	0.0210968
0.947404	0.0213618
0.94721	0.0214169
0.947383	0.0214837
0.947415	0.0217276
0.947404	0.0216017
0.94739	0.0219376
0.94739	0.0222984
0.947446	0.0221458
0.947394	0.022715
0.947355	0.0228959
0.947408	0.0228016
0.947411	0.0231595
0.947401	0.0234282
0.947415	0.0235515
0.947387	0.0238229
0.947432	0.0236788
0.94739	0.0236618
0.947429	0.0237351
0.947496	0.0240081
0.947432	0.0242207
0.947489	0.0249759
0.947489	0.0252261
0.947439	0.0251524
0.947482	0.0253865
0.947524	0.0256963
0.947559	0.0253979
0.94769	0.026127
0.947573	0.026309
0.947602	0.0258477
0.947753	0.0260508
0.947644	0.0264689
0.947795	0.0265744
0.947718	0.0270604
0.947753	0.0269782
0.947809	0.027259
0.947841	0.0276819
0.947859	0.0276899
0.947919	0.0278849
0.947926	0.0280062
0.947919	0.0286504
0.947936	0.0290096
0.947975	0.0292363
0.947972	0.0289066
0.947961	0.0291179
0.947986	0.0292582
0.947961	0.0303581
0.947958	0.0301564
0.94801	0.0300201
0.947961	0.0308864
0.947954	0.0314001
0.947965	0.031428
0.947961	0.0317948
0.947982	0.0324216
0.948127	0.0325185
0.948218	0.0324053
0.94812	0.0328208
0.948225	0.0331462
0.948211	0.0328652
0.948229	0.0335166
0.948243	0.0337826
0.948282	0.033494
0.948299	0.0340502
0.948264	0.0351179
0.948342	0.035184
0.948366	0.034952
0.948356	0.0346153
0.948426	0.0350134
0.948444	0.0353098
0.948447	0.0355024
0.948479	0.0362071
0.948532	0.0371513
0.948638	0.0375551
0.94862	0.0373119
0.948627	0.037116
0.948631	0.0368042
0.948624	0.0381855
0.948624	0.0391576
0.948521	0.0388744
0.948761	0.0392811
0.948786	0.0397408
0.948634	0.0398452
0.948631	0.0397804
0.948708	0.040134
0.948677	0.0402939
0.948662	0.0400143
0.948772	0.0414336
0.948726	0.0417956
0.948779	0.0422473
0.948715	0.0427532
0.948782	0.042915
0.948909	0.0424868
0.948782	0.0427452
0.948751	0.043273
0.948779	0.0435411
0.948867	0.0434093
0.9488	0.0455233
0.948793	0.0441589
0.948832	0.0441647
0.948775	0.0460639
0.948782	0.0470932
0.948895	0.0470206
0.948867	0.0458684
0.948927	0.0460277
0.948937	0.0480041
0.948997	0.0488057
0.949047	0.0492136
0.948955	0.049422
0.948973	0.0499675
0.949018	0.0505965
0.949015	0.0503186
0.949025	0.0509988
0.949047	0.050827
0.949036	0.0508918
0.94911	0.0509535
0.949082	0.0517391
0.949092	0.0528358
0.949057	0.0531555
0.949054	0.0536632
0.949103	0.0541781
0.949114	0.0540117
0.949135	0.0547915
0.949156	0.0551165
0.94917	0.0553477
0.949173	0.055448
0.94917	0.0553086
0.94917	0.0560709
0.949177	0.0574445
0.949173	0.0573506
0.949145	0.0569104
0.94917	0.0577965
0.949159	0.0585155
0.949166	0.0598055
0.94918	0.0590478
0.94918	0.0606843
0.949166	0.0600184
0.949166	0.0616119
0.949166	0.0610481
0.949163	0.0627187
0.94917	0.0634782
0.949276	0.0623942
0.949159	0.0636529
0.949156	0.0647327
0.949188	0.0644673
0.949209	0.0640152
0.949173	0.0648732
0.94917	0.0664502
0.949163	0.0666244
0.949184	0.0664066
0.949297	0.0688729
0.949251	0.0673399
0.949283	0.0690846
0.949336	0.0696404
0.949212	0.0699942
0.949346	0.0704101
0.949254	0.0707342
0.949424	0.0711249
0.949434	0.0725645
0.949434	0.0716791
0.949441	0.0715111
0.949491	0.0725393
0.949459	0.0730982
0.949469	0.0734402
0.949526	0.0754378
0.949477	0.0757396
0.949547	0.075115
0.949512	0.077483
0.949526	0.0770773
0.949526	0.0779871
0.949575	0.0771687
0.949543	0.0785898
0.949484	0.0783733
0.949526	0.0794395
0.949572	0.080805
0.949589	0.0808025
0.949596	0.0813791
0.949579	0.0824767
0.949589	0.0832371
0.949646	0.0834734
0.94967	0.0839422
0.949607	0.0845322
0.949568	0.0849434
0.949667	0.0860017
0.949762	0.0866661
0.949822	0.0873163
0.949871	0.0871021
0.949847	0.0885167
0.949921	0.0881982
0.949843	0.0878609
0.94985	0.0889563
0.94984	0.0903191
0.949832	0.0895931
0.94984	0.0911541
0.949899	0.0911987
0.949942	0.092446
0.94991	0.0930016
0.950009	0.0928888
0.949977	0.0935336
0.950051	0.0949031
0.950012	0.0965675
0.950072	0.0976942
0.950213	0.0988895
0.950178	0.0986639
0.950139	0.099504
0.95016	0.101097
0.950245	0.100526
0.950238	0.100415
0.950255	0.101133
0.950252	0.101738
0.950248	0.104143
0.950245	0.103134
0.950382	0.105746
0.950245	0.106492
0.950375	0.104524
0.950255	0.106416
0.950379	0.107561
0.950273	0.108239
0.950298	0.108427
0.950322	0.108784
0.950375	0.111352
0.950386	0.113271
0.950403	0.114419
0.9504	0.112899
0.950403	0.114078
0.950407	0.114437
0.950509	0.114083
0.950499	0.114497
0.950594	0.116614
0.950566	0.117211
0.950594	0.117204
0.950661	0.119957
0.950668	0.119297
0.950707	0.12041
0.950696	0.125108
0.950657	0.124573
0.950717	0.126932
0.950773	0.127756
0.950773	0.128845
0.950819	0.129449
0.950823	0.127429
0.950823	0.129263
0.950826	0.129442
0.950819	0.132479
0.950809	0.132635
0.950819	0.133995
0.950823	0.135325
0.950833	0.136615
0.950826	0.137648
0.950788	0.136476
0.95083	0.136121
0.95083	0.136764
0.950823	0.137497
0.950805	0.139748
0.950816	0.139311
0.950826	0.140991
0.950802	0.145539
0.950819	0.142958
0.95107	0.145767
0.950851	0.147613
0.950816	0.148485
0.95083	0.148243
0.950872	0.150222
0.950809	0.15271
0.950826	0.152864
0.950974	0.155556
0.951091	0.155868
0.950957	0.156601
0.950985	0.157051
0.950988	0.155975
0.950936	0.157015
0.95096	0.157428
0.951112	0.158719
0.951115	0.159464
0.95108	0.160433
0.951091	0.164731
0.951144	0.163497
0.951094	0.164529
0.951172	0.164475
0.951115	0.166286
0.951168	0.168704
0.951165	0.168856
0.951144	0.171033
0.951119	0.170313
0.95114	0.172119
0.951161	0.175814
0.951179	0.174279
0.951182	0.175231
0.951207	0.178315
0.951186	0.177753
0.951292	0.179019
0.951295	0.182289
0.951327	0.182854
0.951239	0.186653
0.951242	0.185954
0.951299	0.184805
0.951334	0.186924
0.951351	0.187485
0.951239	0.190423
0.951246	0.192153
0.951415	0.193547
0.951235	0.193115
0.951397	0.193709
0.951246	0.195589
0.951496	0.19823
0.951492	0.198281
0.951447	0.19996
0.951496	0.201328
0.9515	0.205123
0.951246	0.20599
0.951496	0.205951
0.951507	0.208001
0.951507	0.208917
0.951503	0.20992
0.951351	0.210896
0.951609	0.213248
0.951468	0.215069
0.95151	0.216558
0.951609	0.2168
0.9515	0.219511
0.951549	0.220604
0.9515	0.220304
0.95151	0.222016
0.951521	0.223626
0.951492	0.224827
0.951503	0.22595
0.951542	0.226923
0.951637	0.228792
0.951655	0.229914
0.951538	0.229523
0.951598	0.23305
0.951566	0.234201
0.951651	0.232601
0.951665	0.236714
0.951686	0.237419
0.951693	0.237214
0.95182	0.239027
0.951859	0.242525
0.951813	0.245166
0.951908	0.243511
0.951915	0.243749
0.951958	0.246833
0.951982	0.246331
0.951996	0.246201
0.952007	0.249595
0.952035	0.253012
0.95206	0.253351
0.952067	0.257948
0.952028	0.257714
0.952028	0.258308
0.952067	0.259696
0.952063	0.262668
0.952109	0.260373
0.95207	0.266796
0.95207	0.26407
0.95206	0.270323
0.952074	0.269223
0.952078	0.274099
0.952063	0.271415
0.95206	0.277047
0.95218	0.275541
0.952144	0.27688
0.952317	0.279007
0.95224	0.282925
0.952183	0.278741
0.952314	0.27961
0.952307	0.280348
0.952384	0.283106
0.952363	0.289093
0.952345	0.28374
0.952458	0.29365
0.95243	0.293605
0.952441	0.294195
0.952539	0.297114
0.952451	0.295172
0.952483	0.296993
0.95255	0.303458
0.952663	0.297565
0.952564	0.306795
0.95262	0.307412
0.952624	0.306189
0.952701	0.3097
0.952722	0.308609
0.952719	0.316791
0.952715	0.321214
0.952744	0.322957
0.952821	0.317359
0.952733	0.317213
0.952726	0.324667
0.952856	0.327543
0.952726	0.33222
0.952758	0.328575
0.952751	0.332888
0.952888	0.335566
0.952895	0.338388
0.952821	0.342878
0.952832	0.341486
0.952839	0.342239
0.952997	0.344027
0.95286	0.350657
0.952923	0.352313
0.952892	0.352338
0.952888	0.356338
0.952885	0.357813
0.953064	0.358435
0.953146	0.358218
0.952997	0.360073
0.953107	0.364759
0.953043	0.362122
0.953043	0.363143
0.953121	0.369195
0.953124	0.369432
0.953128	0.372554
0.953107	0.375305
0.953184	0.377942
0.953167	0.37901
0.953248	0.382852
0.953131	0.38525
0.953209	0.388763
0.953241	0.391101
0.953146	0.392672
0.953283	0.393843
0.953294	0.390502
0.953315	0.396344
0.953227	0.40236
0.953322	0.405678
0.953308	0.406248
0.953315	0.407846
0.953304	0.407737
0.953301	0.41336
0.953301	0.416727
0.953304	0.420142
0.953304	0.415007
0.953223	0.423213
0.953315	0.421226
0.953308	0.430179
0.953279	0.432371
0.953304	0.432338
0.953311	0.436615
0.95329	0.440336
0.95336	0.439165
0.953339	0.440095
0.953297	0.443045
0.953315	0.441666
0.953315	0.444048
0.953322	0.456447
0.953364	0.453191
0.953304	0.455189
0.953558	0.461701
0.953568	0.463292
0.953498	0.469556
0.953385	0.463095
0.953551	0.469485
0.953343	0.479783
0.953537	0.481224
0.953509	0.484583
0.95353	0.485104
0.953586	0.485287
0.953579	0.489243
0.953572	0.492818
0.953579	0.494961
0.953635	0.497932
0.953646	0.499226
0.953639	0.503852
0.953642	0.505628
0.953667	0.50694
0.953664	0.499914
0.953702	0.505941
0.953657	0.511685
0.953685	0.519904
0.953713	0.524054
0.95372	0.527527
0.953734	0.531771
0.953723	0.53186
0.95372	0.531825
0.953702	0.530231
0.953716	0.531474
0.953709	0.534299
0.95372	0.536634
0.953716	0.547249
0.953713	0.551013
0.953872	0.555114
0.953861	0.555375
0.953815	0.561843
0.953794	0.564784
0.953956	0.562574
0.95396	0.560513
0.953981	0.569528
0.953991	0.577303
0.953977	0.579967
0.954076	0.581033
0.954062	0.580678
0.954118	0.581073
0.954108	0.578222
0.954111	0.580642
0.954206	0.588435
0.954238	0.586946
0.954231	0.600646
0.954273	0.608403
0.954383	0.611719
0.954376	0.601207
0.954379	0.614186
0.954249	0.618173
0.954386	0.620439
0.954386	0.628521
0.954376	0.631593
0.954509	0.635176
0.954379	0.638615
0.954552	0.644587
0.954397	0.647199
0.954478	0.650607
0.954502	0.654679
0.954524	0.654641
0.954545	0.663039
0.954474	0.667015
0.954555	0.673206
0.954573	0.675078
0.954672	0.678569
0.954689	0.683316
0.954746	0.689042
0.954788	0.697132
0.954753	0.701997
0.954851	0.705847
0.954862	0.709823
0.954901	0.711151
0.954872	0.714103
0.954946	0.720695
0.954939	0.724048
0.955197	0.731919
0.954943	0.73589
0.954999	0.738858
0.955091	0.739539
0.955197	0.7436
0.955197	0.748423
0.955207	0.754674
0.955211	0.764247
0.955288	0.762326
0.955309	0.765988
0.955352	0.777663
0.955359	0.776959
0.95556	0.781949
0.955598	0.788287
0.955355	0.803882
0.955567	0.806693
0.955694	0.812318
0.955627	0.817128
0.955553	0.823162
0.955757	0.830423
0.955637	0.835983
0.95563	0.842459
0.955764	0.850938
0.955775	0.85771
0.955775	0.865914
0.955976	0.872109
0.956074	0.879439
0.956109	0.888758
0.956127	0.890378
0.956191	0.898942
0.956191	0.903005
0.956078	0.918421
0.956451	0.92483
0.956342	0.934058
0.956497	0.938985
0.956543	0.945625
0.956663	0.951572
0.956814	0.956665
0.95686	0.960196
0.956881	0.968941
0.956962	0.973077
0.957089	0.97466
0.95728	0.975567
0.957301	0.978191
0.957375	0.980571
0.957505	0.977471
0.957745	0.984716
0.957812	0.982578
0.958087	0.987324
0.9579	0.981583
0.958147	0.984698
0.958221	0.985907
0.958436	0.98631
0.958517	0.986153
0.958686	0.98597
0.958626	0.988886
0.958689	0.994111
0.958936	0.99326
0.959028	0.993618
0.959102	0.991068
0.959098	0.990259
0.95937	0.992514
0.959486	0.994829
0.959683	0.992726
0.959511	0.993043
0.959771	0.994254
0.95987	0.99398
0.95994	0.992411
0.96018	0.993394
0.96017	0.994355
0.960318	0.992321
0.960388	0.993521
0.960476	0.993381
0.960663	0.995312
0.960952	0.993944
0.960772	0.993345
0.960998	0.986973
0.961058	0.993202
0.96123	0.994588
0.961396	0.995385
0.96141	0.998107
0.961516	0.996655
0.961629	0.997567
0.961812	0.986973
0.961956	0.995998
0.961935	1.00043
0.962066	0.999542
0.962235	0.997006
0.962393	0.998836
0.962397	0.998541
0.962397	1.0031
0.962654	1.00052
0.962753	1.00131
0.962901	0.999294
0.963112	1.001
0.963222	0.999991
0.963134	0.997164
0.96338	0.998476
0.963472	0.998311
0.963571	0.995745
0.963729	0.994518
0.963888	0.995633
0.964046	0.997694
0.96399	0.994259
0.964233	0.992893
0.964307	0.991602
0.964314	0.992491
0.964483	0.992641
0.964596	0.992364
0.964741	0.988305
0.96485	0.99202
0.964882	0.992129
0.965139	0.993854
0.965188	0.994681
0.965393	0.993457
0.965534	0.989354
0.965565	0.985152
0.965643	0.985713
0.96583	0.985168
0.966024	0.988252
0.966115	0.986846
0.966136	0.98683
0.966348	0.989604
0.966521	0.990643
0.966633	0.990306
0.966542	0.992263
0.966813	0.988198
0.966961	0.983474
0.967098	0.993776
0.967211	0.990737
0.967366	0.994216
0.967398	0.993591
0.9675	0.993687
0.967701	0.994722
0.967814	0.99315
0.967832	0.993513
0.968078	0.996476
0.968177	0.994073
0.968381	0.99549
0.968501	0.993367
0.968663	0.996728
0.968716	0.996635
0.968885	0.997732
0.969033	0.981114
0.969086	0.996413
0.969121	0.99764
0.969361	0.986283
0.969435	0.992158
0.969633	0.991515
0.969738	0.995564
0.969766	0.99716
0.969967	0.998657
0.970048	1.00276
0.970299	1
0.970471	1.00002
0.970341	1.00709
0.970577	0.999853
0.970711	1.00591
0.970817	1.00659
0.970993	1.00516
0.971014	1.00275
0.97131	0.992093
0.971409	1.00521
0.971557	1.00519
0.971582	1.00258
0.971691	1.00248
0.971846	1.00092
0.971955	0.989588
0.971994	0.989763
0.972251	1.0041
0.972283	1.00397
0.972406	1.00267
0.972403	1.00023
0.972671	1.00144
0.972734	1.00531
0.972864	1.00492
0.973086	1.00187
0.973175	1.00093
0.97321	0.995405
0.973287	0.99745
0.973379	0.996498
0.973615	0.995135
0.973647	0.997267
0.973886	1.00135
0.974006	0.999895
0.974027	1.00061
0.974063	1.00367
0.974288	1.00532
0.974341	0.995589
0.97444	1.00245
0.974454	1.00306
0.974669	1.00327
0.974806	1.00321
0.974842	1.00462
0.974849	1.00614
0.975046	1.00209
0.975176	1.00355
0.975247	1.00579
0.97543	1.00614
0.975557	1.00444
0.975515	1.00171
0.975631	1.00229
0.975842	1.00226
0.975941	1.00469
0.976082	1.00518
0.976065	1.00262
0.976121	1.00415
0.976318	1.00676
0.976452	1.00663
0.976512	1.00296
0.976695	1.00095
0.976752	1.00419
0.976748	1.00406
0.976907	1.00494
0.976942	1.0035
0.97708	1.00441
0.97728	1.00568
0.977365	1.00324
0.977337	1.00205
0.977446	1.00079
0.977555	0.998101
0.977682	0.997949
0.977802	0.998825
0.977858	0.999953
0.977841	0.998525
0.978126	0.997533
0.978126	0.997555
0.978186	0.999833
0.978408	1.00048
0.978422	0.999703
0.978574	0.998798
0.978574	1.00145
0.978584	1.00081
0.978803	1.00164
0.978852	1.00508
0.978958	1.00451
0.978993	1.00244
0.979	1.00591
0.979141	1.0051
0.979247	1.00647
0.97936	1.00327
0.979416	1.00567
0.979645	1.00387
0.979673	1.00296
0.97967	0.99836
0.97967	1.00055
0.979924	1.00182
0.980029	1.00475
0.980128	1.0022
0.980096	0.998217
