Prel	transmission
0.908541	0.166032
0.908416	0.167408
0.908429	0.168524
0.908357	0.168485
0.908308	0.168864
0.908252	0.170656
0.908211	0.172069
0.90827	0.173295
0.908249	0.174993
0.908159	0.17619
0.908179	0.177933
0.908183	0.178562
0.908113	0.179994
0.90804	0.180872
0.907961	0.181741
0.907901	0.183878
0.907891	0.184254
0.907884	0.186865
0.907769	0.189274
0.907787	0.190045
0.90761	0.191034
0.907773	0.193037
0.907756	0.193479
0.907756	0.195536
0.907509	0.196638
0.907512	0.19712
0.907512	0.198994
0.907509	0.19929
0.907443	0.200895
0.907474	0.203954
0.907377	0.204643
0.907335	0.204855
0.9072	0.208146
0.907165	0.208825
0.907109	0.21053
0.907019	0.213132
0.907096	0.21433
0.907103	0.216437
0.906971	0.217591
0.906943	0.218376
0.90695	0.220556
0.906988	0.222611
0.906953	0.223729
0.906953	0.225775
0.906707	0.226608
0.906689	0.228763
0.906686	0.22955
0.9067	0.231139
0.906696	0.232504
0.906682	0.23405
0.906529	0.236378
0.906359	0.237105
0.90654	0.238707
0.906536	0.237799
0.906505	0.242929
0.906432	0.245147
0.906383	0.24662
0.9063	0.247462
0.906272	0.248834
0.906331	0.250508
0.90622	0.250074
0.906175	0.254436
0.906074	0.256979
0.906116	0.258473
0.905949	0.25945
0.905949	0.261669
0.905904	0.263155
0.905869	0.264415
0.90588	0.265759
0.905855	0.268253
0.905859	0.270421
0.905772	0.271028
0.905755	0.273046
0.905696	0.274877
0.905626	0.276603
0.905585	0.279104
0.905463	0.279898
0.905387	0.281544
0.905459	0.283339
0.905442	0.284219
0.905387	0.286365
0.90539	0.287327
0.905189	0.288361
0.905237	0.290922
0.905182	0.29258
0.905084	0.293587
0.904963	0.29574
0.904918	0.296481
0.904949	0.299008
0.904893	0.301771
0.904782	0.302636
0.904671	0.303552
0.904883	0.305837
0.904629	0.306812
0.904608	0.308386
0.904626	0.310179
0.904598	0.311847
0.90457	0.313575
0.904497	0.31638
0.904372	0.317678
0.904223	0.31874
0.90423	0.320405
0.904139	0.323409
0.904105	0.325181
0.904209	0.328227
0.904056	0.327638
0.90407	0.331475
0.904021	0.332351
0.904067	0.335218
0.90398	0.337385
0.903948	0.339358
0.903816	0.338961
0.903785	0.338381
0.903671	0.342184
0.903667	0.344151
0.903566	0.347417
0.903393	0.348629
0.903393	0.349676
0.903417	0.351251
0.903403	0.35257
0.90332	0.353353
0.903275	0.353465
0.903268	0.355117
0.903042	0.357807
0.903129	0.357821
0.903017	0.3599
0.902976	0.360239
0.903014	0.361713
0.902903	0.364426
0.902792	0.366883
0.902615	0.370102
0.902844	0.369448
0.902608	0.370997
0.902451	0.372643
0.9025	0.374575
0.902448	0.377973
0.902326	0.378242
0.902187	0.381212
0.902121	0.382577
0.902114	0.384011
0.902007	0.386421
0.902048	0.388115
0.902	0.390678
0.901791	0.390574
0.901781	0.393199
0.901729	0.394051
0.901691	0.397617
0.901545	0.399024
0.901451	0.400804
0.901416	0.402481
0.901409	0.405304
0.901274	0.407355
0.90135	0.408654
0.90118	0.411453
0.901096	0.413874
0.900999	0.415442
0.900909	0.417264
0.900839	0.418483
0.900628	0.420289
0.900784	0.42052
0.900603	0.42294
0.900509	0.42305
0.900485	0.426721
0.900426	0.429146
0.900165	0.426276
0.900183	0.432352
0.900068	0.431299
0.900027	0.437772
0.900016	0.44064
0.899919	0.443212
0.899808	0.445113
0.899773	0.44704
0.899617	0.441612
0.899648	0.448625
0.899596	0.447923
0.899585	0.448942
0.899363	0.455623
0.899301	0.458684
0.899203	0.459854
0.8992	0.462694
0.899196	0.465093
0.898946	0.467037
0.898922	0.468325
0.898835	0.471578
0.898755	0.471888
0.898588	0.473855
0.898547	0.475384
0.898404	0.477431
0.898439	0.478875
0.898324	0.477021
0.898342	0.48378
0.898029	0.478854
0.89797	0.486023
0.897963	0.48611
0.89797	0.489459
0.89772	0.491256
0.89771	0.49447
0.897637	0.49623
0.897578	0.498964
0.89739	0.498017
0.8973	0.5
0.897286	0.500594
0.897296	0.506167
0.897154	0.507309
0.897119	0.506652
0.89698	0.50717
0.896803	0.511954
0.89674	0.51137
0.896633	0.516489
0.896605	0.515595
0.896542	0.51773
0.896383	0.518434
0.896334	0.520773
0.896313	0.522245
0.896285	0.523544
0.89608	0.526174
0.89599	0.529816
0.89583	0.529363
0.895705	0.530404
0.895646	0.533477
0.895539	0.535004
0.895584	0.536771
0.895497	0.540808
0.89525	0.540186
0.895146	0.542274
0.895149	0.540594
0.895	0.547013
0.894833	0.547951
0.894958	0.55211
0.894813	0.551243
0.894667	0.552583
0.894476	0.553774
0.894392	0.55561
0.894354	0.556848
0.894253	0.557697
0.894236	0.559564
0.894021	0.56122
0.893934	0.564687
0.893871	0.562496
0.893739	0.561007
0.893826	0.56497
0.89359	0.56662
0.89352	0.569576
0.89334	0.570925
0.893232	0.57261
0.893138	0.573419
0.893149	0.572244
0.893034	0.573908
0.892975	0.576322
0.89278	0.575774
0.892739	0.576082
0.892617	0.576047
0.892492	0.578322
0.892329	0.580713
0.892239	0.581874
0.892079	0.581563
0.89219	0.582567
0.892009	0.582813
0.891818	0.583825
0.891728	0.584591
0.891558	0.585462
0.891422	0.585643
0.891401	0.587931
0.891262	0.588797
0.891106	0.588711
0.891047	0.589301
0.890971	0.589812
0.890925	0.590183
0.890814	0.592184
0.890686	0.590288
0.890429	0.593703
0.890325	0.594654
0.890199	0.595598
0.890189	0.596736
0.890022	0.595809
0.889883	0.597932
0.889751	0.596678
0.889505	0.597601
0.889515	0.598825
0.88946	0.598159
0.889366	0.598385
0.889355	0.59775
0.889185	0.599917
0.889077	0.601015
0.888879	0.601866
0.888674	0.601201
0.888695	0.602017
0.888546	0.602127
0.88849	0.602461
0.88824	0.60227
0.88814	0.603305
0.888143	0.605571
0.887889	0.605772
0.887823	0.605285
0.88774	0.607475
0.887473	0.606617
0.887487	0.606883
0.887396	0.607707
0.887216	0.606892
0.887028	0.607991
0.886906	0.609049
0.88691	0.609037
0.886656	0.610156
0.88658	0.609868
0.886385	0.610046
0.88625	0.609671
0.886097	0.610076
0.886114	0.609904
0.88592	0.610037
0.885784	0.611545
0.885816	0.610437
0.885666	0.610564
0.885357	0.610789
0.885267	0.610756
0.885284	0.610809
0.885138	0.61345
0.884937	0.610009
0.884801	0.614773
0.884537	0.613526
0.884603	0.613414
0.884447	0.612327
0.884339	0.61277
0.88403	0.613336
0.88403	0.613462
0.884041	0.613135
0.883784	0.61429
0.883648	0.613684
0.883495	0.613713
0.883322	0.615679
0.883287	0.616599
0.883231	0.614387
0.882957	0.615182
0.882866	0.614634
0.882832	0.614058
0.882686	0.615901
0.882547	0.616454
0.882422	0.615945
0.882429	0.617161
0.882231	0.614265
0.882092	0.614412
0.881963	0.614198
0.881741	0.614263
0.881751	0.614414
0.881606	0.616541
0.88139	0.616978
0.881265	0.615852
0.881196	0.61751
0.881189	0.616346
0.880987	0.615564
0.880886	0.615074
0.880706	0.6173
0.880536	0.616285
0.880421	0.616157
0.880421	0.615858
0.880223	0.616906
0.880046	0.615498
0.879983	0.615259
0.879987	0.617098
0.879719	0.617517
0.879657	0.6159
0.879487	0.617343
0.879313	0.615686
0.879292	0.617978
0.879181	0.616821
0.878952	0.616675
0.878906	0.614991
0.878868	0.614195
0.878792	0.618143
0.878569	0.618371
0.878389	0.618591
0.878368	0.620166
0.878319	0.61898
0.878177	0.619225
0.878017	0.618775
0.877812	0.618071
0.877656	0.618109
0.877708	0.619026
0.877649	0.620773
0.877423	0.621427
0.877333	0.621367
0.877124	0.618833
0.877183	0.621367
0.876937	0.620444
0.876794	0.6206
0.876694	0.622326
0.876503	0.622191
0.876496	0.621432
0.876398	0.620449
0.876221	0.62027
0.875989	0.62016
0.875989	0.619531
0.875933	0.620092
0.875836	0.62156
0.875596	0.622339
0.87569	0.622235
0.875523	0.620812
0.875374	0.622941
0.875214	0.622917
0.875051	0.622133
0.874863	0.623199
0.874995	0.622233
0.87479	0.623618
0.874634	0.624308
0.87446	0.622896
0.874384	0.622736
0.874325	0.623286
0.87421	0.62331
0.874068	0.62234
0.873918	0.623388
0.873692	0.624966
0.873672	0.624287
0.873654	0.624772
0.873442	0.625813
0.873265	0.624268
0.873258	0.623209
0.873161	0.625668
0.872859	0.623884
0.872775	0.619635
0.87272	0.622861
0.872504	0.62497
0.872379	0.624355
0.8724	0.623949
0.872251	0.624496
0.872067	0.625428
0.872039	0.624831
0.871942	0.624532
0.871751	0.622148
0.87165	0.624052
0.871494	0.620405
0.871473	0.623924
0.87124	0.619066
0.871164	0.621137
0.870948	0.620193
0.870841	0.620721
0.87067	0.619688
0.87066	0.623763
0.870431	0.624989
0.870271	0.625811
0.870184	0.625949
0.870194	0.623716
0.869989	0.62627
0.869913	0.62491
0.869875	0.625151
0.869614	0.623674
0.869514	0.626066
0.869434	0.624078
0.869211	0.624673
0.869145	0.624175
0.869065	0.625733
0.868899	0.625176
0.868739	0.625372
0.868801	0.62541
0.868642	0.624791
0.868524	0.624694
0.868329	0.625962
0.868228	0.625271
0.867985	0.626218
0.867839	0.626093
0.867829	0.626067
0.867631	0.626957
0.867464	0.625522
0.867402	0.625914
0.867349	0.62491
0.867155	0.627384
0.867054	0.626938
0.866898	0.626927
0.866832	0.627119
0.866735	0.626032
0.866582	0.627408
0.86638	0.626115
0.866266	0.626604
0.865991	0.627281
0.866123	0.62835
0.865932	0.626715
0.865727	0.626595
0.865522	0.626409
0.865557	0.627274
0.865369	0.62587
0.865307	0.626665
0.865112	0.625026
0.865105	0.625384
0.865015	0.625618
0.864796	0.627981
0.864716	0.62926
0.864647	0.628176
0.86455	0.628625
0.864313	0.628223
0.864195	0.625339
0.864081	0.626892
0.863886	0.627152
0.86389	0.622809
0.863792	0.623215
0.863639	0.626358
0.86348	0.625278
0.863348	0.625219
0.863348	0.625964
0.86316	0.624336
0.863028	0.624791
0.862934	0.624589
0.862691	0.624189
0.862691	0.623357
0.862563	0.624339
0.862514	0.623978
0.862264	0.625183
0.86217	0.623098
0.862121	0.623559
0.861989	0.624302
0.861878	0.626822
0.861864	0.625043
0.861712	0.626412
0.861454	0.625807
0.861416	0.626241
0.86134	0.625325
0.861114	0.6251
0.861309	0.625938
0.860999	0.625513
0.860954	0.626324
0.860649	0.626017
0.860628	0.627036
0.860471	0.626185
0.860482	0.626077
0.860395	0.624193
0.860194	0.625238
0.860058	0.626107
0.859881	0.625234
0.859804	0.625569
0.859732	0.619951
0.859652	0.622652
0.859464	0.626997
0.859304	0.626947
0.859249	0.627063
0.859256	0.626742
0.858964	0.622117
0.858936	0.627126
0.858762	0.628824
0.858839	0.628911
0.858703	0.630245
0.858484	0.627427
0.858238	0.626107
0.858401	0.628466
0.858182	0.628714
0.858127	0.626845
0.857911	0.628423
0.857769	0.629113
0.857626	0.628944
0.857703	0.631218
0.857633	0.629301
0.857404	0.628503
0.857262	0.628711
0.857213	0.629203
0.856956	0.627103
0.856946	0.629235
0.856873	0.62905
0.856772	0.629297
0.856477	0.629439
0.856529	0.629262
0.856372	0.629515
0.856272	0.629291
0.85607	0.630079
0.856018	0.628039
0.855747	0.630691
0.855907	0.630447
0.855685	0.626232
0.855549	0.630088
0.855435	0.628136
0.85531	0.630945
0.855146	0.63025
0.855136	0.63104
0.854948	0.630468
0.854879	0.629424
0.854875	0.630594
0.854736	0.62991
0.854597	0.630614
0.854441	0.630001
0.854313	0.630032
0.854056	0.630517
0.854087	0.630909
0.854	0.628879
0.853826	0.630797
0.853642	0.632082
0.85358	0.632127
0.853514	0.632376
0.853413	0.631771
0.85327	0.632044
0.85309	0.629015
0.852968	0.625352
0.852847	0.628677
0.85284	0.628237
0.85269	0.630612
0.852496	0.630687
0.852409	0.631882
0.852277	0.629392
0.852277	0.622363
0.852096	0.627556
0.851916	0.629017
0.851846	0.630172
0.851631	0.629044
0.851711	0.628359
0.851554	0.630303
0.851443	0.626744
0.851367	0.629732
0.851224	0.628808
0.851106	0.630565
0.851033	0.628303
0.850808	0.629394
0.850811	0.627784
0.850644	0.626551
0.850644	0.62987
0.850335	0.628932
0.850231	0.627833
0.850255	0.626741
0.849998	0.626302
0.84996	0.627404
0.849842	0.62912
0.849592	0.628078
0.849512	0.626591
0.849561	0.627554
0.849436	0.625454
0.849237	0.626405
0.849078	0.627849
0.84905	0.630645
0.8488	0.630249
0.848796	0.629264
0.848671	0.628832
0.848612	0.627815
0.848373	0.629253
0.848393	0.628766
0.848244	0.629376
0.848112	0.626216
0.847973	0.627151
0.847817	0.626125
0.847817	0.626894
0.847678	0.62708
0.84757	0.6255
0.84732	0.624962
0.847205	0.624553
0.847157	0.625377
0.847115	0.626653
0.846997	0.626279
0.846806	0.623016
0.84675	0.625568
0.846587	0.627514
0.846608	0.627683
0.84634	0.627321
0.846288	0.626469
0.846167	0.626672
0.845937	0.62669
0.845917	0.628117
0.845917	0.62739
0.845799	0.627354
0.845517	0.627114
0.845465	0.627219
0.845496	0.625259
0.845187	0.627122
0.845305	0.627895
0.845083	0.627285
0.844989	0.627983
0.844777	0.628489
0.84468	0.628735
0.84468	0.628372
0.844656	0.628354
0.844517	0.627535
0.844527	0.626523
0.844374	0.625569
0.844228	0.626822
0.8441	0.626293
0.843902	0.62683
0.84386	0.627736
0.843704	0.6226
0.843687	0.62831
0.843436	0.628498
0.843412	0.626327
0.84328	0.624885
0.843179	0.627047
0.84302	0.627582
0.843006	0.629273
0.84295	0.627348
0.842839	0.627623
0.842631	0.627657
0.842624	0.627683
0.842474	0.629029
0.842367	0.628538
0.842384	0.629497
0.84212	0.630613
0.842023	0.630978
0.8418	0.628141
0.84187	0.628679
0.841766	0.628841
0.84163	0.623136
0.841592	0.628162
0.841383	0.629011
0.841293	0.62794
0.841258	0.629411
0.841175	0.62944
0.841227	0.62784
0.840866	0.626603
0.840932	0.628509
0.840835	0.630669
0.840675	0.630546
0.840525	0.628383
0.840421	0.630065
0.840421	0.631565
0.840164	0.629968
0.840164	0.630453
0.840018	0.630062
0.839984	0.630812
0.839723	0.631103
0.839761	0.631389
0.839702	0.6303
0.839605	0.631293
0.839511	0.630848
0.839244	0.631465
0.839209	0.629738
0.839237	0.633179
0.839143	0.627817
0.838896	0.632842
0.838785	0.629917
0.838625	0.632061
0.838525	0.632659
0.838486	0.633003
0.838431	0.63252
0.838274	0.633146
0.838122	0.633205
0.83801	0.633191
0.83784	0.632595
0.837951	0.633221
0.837698	0.631644
0.837667	0.632848
0.837656	0.633488
0.837552	0.630398
0.83735	0.63158
0.837267	0.6315
0.83717	0.623108
0.836892	0.631731
0.836888	0.632526
0.836888	0.631718
0.836736	0.631911
0.836562	0.630506
0.836451	0.632629
0.836354	0.631208
0.836239	0.631256
0.836319	0.632117
0.836159	0.630953
0.835954	0.631243
0.835839	0.629621
0.835673	0.631437
0.835666	0.632179
0.835621	0.630476
0.835402	0.63071
0.835284	0.631378
0.835207	0.631429
0.83512	0.631239
0.834881	0.631378
0.834877	0.631709
0.834856	0.63106
0.83462	0.631245
0.834707	0.629224
0.834551	0.630971
0.834311	0.629766
0.834308	0.63032
0.83404	0.631476
0.83405	0.631808
0.83404	0.631566
0.833918	0.630513
0.833814	0.629578
0.833613	0.62935
0.833557	0.62987
0.833477	0.629375
0.83338	0.627918
0.833231	0.628848
0.833137	0.628007
0.833005	0.628076
0.832817	0.62761
0.832901	0.629034
0.832772	0.628942
0.832605	0.629184
0.832491	0.628806
0.832327	0.627523
0.832199	0.629872
0.83207	0.629867
0.832133	0.628211
0.831973	0.628184
0.831904	0.628559
0.831653	0.629466
0.831577	0.627737
0.831577	0.627454
0.831438	0.629034
0.831264	0.627419
0.831198	0.628813
0.831181	0.626546
0.831132	0.625253
0.830848	0.6262
0.83098	0.628115
0.830729	0.623032
0.830709	0.623473
0.830393	0.622812
0.830615	0.618762
0.830382	0.626274
0.830264	0.622849
0.830236	0.624169
0.830128	0.625464
0.830069	0.624928
0.829819	0.624256
0.829854	0.626242
0.829576	0.621532
0.829559	0.62337
0.829548	0.625185
0.829312	0.624083
0.829399	0.625691
0.829149	0.623127
0.829055	0.625145
0.829055	0.625296
0.828749	0.626905
0.828739	0.624215
0.828746	0.627653
0.82869	0.627702
0.828652	0.62804
0.828343	0.624379
0.828228	0.625698
0.82834	0.625124
0.828072	0.627895
0.828187	0.62618
0.827923	0.626589
0.827909	0.62855
0.827773	0.626784
0.827603	0.627723
0.827759	0.629407
0.82753	0.630494
0.827388	0.630807
0.827304	0.629008
0.82737	0.628715
0.827113	0.628423
0.826971	0.628327
0.827075	0.628442
0.826929	0.628803
0.826783	0.630062
0.826606	0.628111
0.826641	0.629815
0.826551	0.629103
0.826499	0.628181
0.826283	0.63071
0.826252	0.629599
0.826162	0.629057
0.825925	0.632265
0.825884	0.630053
0.825904	0.630286
0.825845	0.626233
0.825762	0.628338
0.825599	0.627593
0.825515	0.62978
0.825373	0.629487
0.825359	0.626365
0.825366	0.628886
0.825189	0.629978
0.825057	0.628921
0.824953	0.629839
0.824848	0.632248
0.824696	0.630603
0.824696	0.630088
0.824657	0.629627
0.824595	0.629623
0.824397	0.629726
0.824248	0.627607
0.824293	0.62853
0.824199	0.629235
0.824126	0.628705
0.823876	0.629452
0.823879	0.631462
0.823858	0.63159
0.823737	0.630031
0.823667	0.630542
0.823473	0.631124
0.823386	0.632197
0.823341	0.631014
0.823188	0.629718
0.82307	0.63044
0.823084	0.631528
0.822952	0.631812
0.822896	0.631412
0.822684	0.630174
0.822601	0.630894
0.822396	0.630463
0.822545	0.629979
0.822274	0.630476
0.822215	0.631469
0.822208	0.631038
0.822118	0.630723
0.822118	0.629108
0.821878	0.629837
0.821858	0.629301
0.821715	0.631509
0.821601	0.63157
0.821479	0.630319
0.821371	0.630441
0.82133	0.631883
0.821118	0.631023
0.821156	0.630321
0.821045	0.630501
0.820934	0.627512
0.820913	0.62942
0.820916	0.628315
0.820746	0.629085
0.82067	0.628792
0.820496	0.629408
0.820336	0.630208
0.820253	0.630263
0.820263	0.628705
0.820201	0.625223
0.820058	0.627603
0.81986	0.626321
0.819753	0.625064
0.819694	0.630265
0.819676	0.630102
0.819534	0.629561
0.819388	0.627731
0.819322	0.630485
0.819193	0.628707
0.819047	0.629351
0.819044	0.628752
0.819027	0.625323
0.818891	0.629393
0.818794	0.629167
0.81861	0.628806
0.818499	0.629276
0.818474	0.631055
0.818242	0.632426
0.818367	0.630862
0.818231	0.631848
0.818099	0.631307
0.818047	0.632542
0.817821	0.631631
0.817814	0.631631
0.81779	0.631225
0.817714	0.631058
0.817522	0.628749
0.817411	0.624717
0.817408	0.62937
0.817363	0.629863
0.817255	0.629595
0.817074	0.628942
0.817008	0.6285
0.81688	0.622882
0.816859	0.627604
0.816845	0.625391
0.816713	0.62751
0.816588	0.62669
0.816522	0.626561
0.816425	0.624007
0.816189	0.627049
0.816213	0.626405
0.816195	0.62381
0.81607	0.623991
0.816029	0.623148
0.815827	0.622866
0.815713	0.623221
0.815695	0.626287
0.81564	0.623988
0.815376	0.625379
0.81541	0.62692
0.815327	0.626863
0.815219	0.626516
0.815167	0.625099
0.814966	0.626504
0.815046	0.626672
0.814941	0.625663
0.814855	0.627789
0.814726	0.627063
0.814653	0.627615
0.814459	0.626077
0.814403	0.628578
0.814389	0.628739
0.814389	0.623389
0.814247	0.627023
0.814143	0.626986
0.814132	0.627778
0.813969	0.627099
0.813997	0.627441
0.813858	0.627572
0.813757	0.62926
0.813646	0.63189
0.81359	0.631078
0.813455	0.629495
0.813326	0.629974
0.813347	0.629917
0.813253	0.629085
0.813243	0.629528
0.813097	0.629785
0.812916	0.629426
0.812875	0.629685
0.812861	0.628926
0.812763	0.628202
0.812687	0.629835
0.81259	0.631036
0.812406	0.630291
0.812367	0.631313
0.812201	0.63102
0.812103	0.629585
0.812215	0.629977
0.812044	0.630485
0.812006	0.629934
0.811777	0.628967
0.811697	0.630907
0.811565	0.630364
0.811614	0.630959
0.811499	0.629967
0.811357	0.632113
0.811186	0.632027
0.811127	0.630554
0.810863	0.630202
0.810902	0.631044
0.810888	0.630168
0.810794	0.630785
0.810724	0.631269
0.810471	0.624188
0.810526	0.629109
0.810457	0.632181
0.810318	0.630497
0.810158	0.630143
0.810078	0.631357
0.809925	0.628853
0.809915	0.629491
0.809762	0.631272
0.80962	0.629661
0.809554	0.629714
0.809404	0.631343
0.809491	0.628032
0.809238	0.632419
0.809245	0.632101
0.809022	0.631255
0.808915	0.631312
0.808744	0.631426
0.808828	0.631563
0.808685	0.632035
0.808654	0.629764
0.808425	0.629879
0.808331	0.630662
0.808105	0.630629
0.808025	0.630596
0.808015	0.630361
0.807956	0.632807
0.8078	0.633007
0.807626	0.632989
0.807518	0.633365
0.80747	0.631348
0.807199	0.629845
0.807365	0.628629
0.807206	0.629595
0.807087	0.632845
0.807136	0.633259
0.806962	0.63344
0.806883	0.634242
0.806709	0.632505
0.806625	0.63106
0.806438	0.63217
0.806504	0.633233
0.806407	0.634902
0.806278	0.632184
0.806167	0.633421
0.805955	0.631913
0.805868	0.630065
0.805813	0.631606
0.805837	0.632641
0.805618	0.632782
0.805507	0.632606
0.80542	0.627632
0.805299	0.631847
0.805344	0.62756
0.805163	0.632446
0.804993	0.632197
0.804875	0.630464
0.804871	0.632009
0.804746	0.626917
0.804555	0.631554
0.804569	0.630843
0.804454	0.633574
0.804291	0.633734
0.804163	0.634682
0.804152	0.632784
0.803906	0.633867
0.803913	0.630852
0.803906	0.632559
0.803787	0.631475
0.8036	0.632735
0.803655	0.629173
0.803496	0.631627
0.803367	0.632663
0.803336	0.632512
0.803131	0.630319
0.803016	0.631932
0.802961	0.63167
0.802929	0.631769
0.802905	0.629198
0.802665	0.633477
0.802638	0.632048
0.802467	0.631783
0.802315	0.63138
0.802266	0.630258
0.802273	0.631869
0.802148	0.628283
0.802099	0.630685
0.80203	0.628333
0.801762	0.628947
0.801849	0.627874
0.801689	0.628096
0.801439	0.625323
0.801453	0.627197
0.801425	0.627952
0.801314	0.628327
0.801064	0.626126
0.801061	0.626375
0.801036	0.626698
0.801036	0.62603
0.800925	0.625876
0.800804	0.626342
0.800675	0.628492
0.800616	0.627415
0.800442	0.627894
0.800477	0.628855
0.800536	0.62746
0.800282	0.626696
0.80014	0.627303
0.800192	0.628247
0.800154	0.626832
0.800074	0.627197
0.799977	0.627542
0.799963	0.626065
0.799702	0.625708
0.799615	0.626808
0.799473	0.626887
0.799362	0.628049
0.799383	0.628788
0.799338	0.628731
0.799292	0.627025
0.79923	0.626989
0.799046	0.62863
0.798966	0.628305
0.7989	0.630626
0.798726	0.629622
0.798862	0.628877
0.798837	0.631188
0.798657	0.631137
0.798493	0.631035
0.798469	0.629792
0.798348	0.62983
0.798254	0.626592
0.798184	0.631017
0.798157	0.63161
0.798104	0.633855
0.798035	0.631589
0.797927	0.631138
0.797813	0.631144
0.797653	0.633411
0.79776	0.632369
0.797635	0.632554
0.797497	0.631845
0.797385	0.632211
0.797368	0.632648
0.797295	0.632181
0.797333	0.634341
0.797302	0.633064
0.797205	0.633362
0.796975	0.634179
0.796944	0.633178
0.796847	0.636321
0.796791	0.634983
0.796569	0.635415
0.796489	0.635626
0.796579	0.635214
0.796527	0.634341
0.79634	0.634288
0.796239	0.633751
0.796117	0.633478
0.796176	0.634502
0.795878	0.633399
0.796013	0.633733
0.795985	0.632748
0.795829	0.632552
0.795683	0.632077
0.795593	0.635037
0.79544	0.628399
0.795357	0.630481
0.795332	0.633241
0.795312	0.632301
0.795242	0.633372
0.795041	0.632024
0.794982	0.634891
0.794857	0.634641
0.794797	0.630852
0.794784	0.632627
0.794752	0.632174
0.794565	0.632566
0.794509	0.630969
0.794429	0.632744
0.794325	0.631425
0.794287	0.632552
0.794113	0.632932
0.794113	0.635361
0.794096	0.632132
0.79395	0.632658
0.793769	0.632834
0.793682	0.632085
0.793804	0.634765
0.793634	0.632035
0.793613	0.632735
0.793293	0.632048
0.793314	0.632313
0.793286	0.631594
0.793147	0.631294
0.793137	0.634317
0.793134	0.632733
0.79296	0.631641
0.792883	0.632944
0.792807	0.631658
0.792738	0.634636
0.792588	0.634955
0.792571	0.63157
0.79255	0.632574
0.792373	0.631255
0.792317	0.629911
0.792269	0.631969
0.792185	0.63203
0.791914	0.633496
0.792053	0.633576
0.79189	0.632392
0.791866	0.63163
0.791692	0.631417
0.791616	0.630619
0.791473	0.631612
0.791424	0.631539
0.79147	0.631528
0.791372	0.632434
0.791254	0.631428
0.791216	0.629844
0.791088	0.63113
0.790962	0.62945
0.790806	0.63161
0.790723	0.629497
0.790653	0.628644
0.790674	0.627726
0.790636	0.626191
0.79057	0.628867
0.790417	0.627951
0.790407	0.626352
0.790386	0.627748
0.790313	0.628976
0.789976	0.626202
0.789983	0.627732
0.789955	0.62765
0.789913	0.62613
0.789813	0.624617
0.78966	0.62547
0.789559	0.621938
0.789552	0.625163
0.789521	0.625055
0.789486	0.621452
0.789434	0.625137
0.789337	0.626866
0.789309	0.625168
0.78917	0.625153
0.78918	0.624798
0.78901	0.624395
0.789017	0.626539
0.788941	0.626823
0.788753	0.626617
0.788732	0.62427
0.788705	0.624458
0.788573	0.624956
0.788388	0.625699
0.788347	0.625323
0.788524	0.625859
0.78835	0.626079
0.788229	0.625536
0.788177	0.625878
0.788038	0.626059
0.78793	0.625395
0.787909	0.625771
0.787874	0.626834
0.787781	0.629358
0.787854	0.627838
0.787777	0.626406
0.78752	0.624665
0.78753	0.629132
0.787485	0.625826
0.787385	0.625622
0.787228	0.627248
0.787329	0.628424
0.787298	0.627428
0.787138	0.629613
0.787134	0.628793
0.787002	0.625612
0.786996	0.628118
0.786989	0.629818
0.786735	0.628513
0.786652	0.627721
0.786561	0.628358
0.786544	0.627692
0.78654	0.627128
0.78654	0.627899
0.786322	0.628148
0.786283	0.62862
0.786217	0.629527
0.786249	0.627138
0.786231	0.627014
0.786186	0.628263
0.786085	0.628399
0.785995	0.628327
0.785877	0.629454
0.785776	0.630558
0.785759	0.63049
0.785735	0.630204
0.785478	0.630538
0.785491	0.631402
0.785478	0.63216
0.785418	0.629419
0.785429	0.632831
0.785318	0.632809
0.785106	0.632542
0.785075	0.629572
0.785085	0.631544
0.784929	0.632515
0.784943	0.633108
0.784929	0.633525
0.784894	0.630182
0.784821	0.63275
0.784623	0.632393
0.784609	0.630093
0.784463	0.630852
0.784296	0.630233
0.784272	0.633084
0.784453	0.6287
0.784258	0.631333
0.784224	0.632143
0.784112	0.632597
0.783907	0.63007
0.783845	0.632908
0.783866	0.633149
0.783744	0.633127
0.783834	0.633285
0.7838	0.633036
0.783671	0.632693
0.783445	0.630974
0.783411	0.63101
0.783338	0.628239
0.783251	0.63264
0.783171	0.629971
0.783091	0.630201
0.783084	0.630469
0.783032	0.629374
0.783018	0.63033
0.782935	0.631382
0.782903	0.631856
0.782782	0.631847
0.782824	0.632275
0.782702	0.630184
0.782636	0.629416
0.78249	0.629426
0.782497	0.630555
0.782323	0.630479
0.782219	0.627047
0.782112	0.630655
0.782188	0.628593
0.782146	0.630829
0.782049	0.62851
0.781875	0.630365
0.781771	0.628548
0.781736	0.628826
0.781691	0.629529
0.78158	0.630532
0.781653	0.632185
0.781597	0.632298
0.781431	0.633272
0.781375	0.631236
0.781285	0.630004
0.781184	0.629201
0.781042	0.629351
0.781014	0.629153
0.780969	0.631232
0.780885	0.629961
0.780871	0.631415
0.780607	0.631661
0.780722	0.629332
0.780604	0.628956
0.780573	0.631412
0.780437	0.630034
0.780382	0.632911
0.780298	0.631574
0.780399	0.629683
0.780204	0.632139
0.780208	0.63107
0.780135	0.629113
0.780034	0.628874
0.780034	0.62411
0.780013	0.626133
0.779722	0.624801
0.779777	0.626749
0.779718	0.628122
0.779652	0.623905
0.779555	0.628623
0.779537	0.629396
