Pcell	transmission
113.55	1335.19
113.543	1335
113.538	1334.79
113.531	1334.57
113.533	1334.29
113.53	1333.95
113.533	1333.51
113.492	1333.23
113.493	1333.04
113.494	1332.86
113.492	1332.68
113.49	1332.47
113.487	1332.23
113.49	1331.89
113.477	1331.54
113.482	1331.11
113.444	1330.84
113.457	1330.56
113.448	1330.31
113.464	1329.93
113.434	1329.63
113.423	1329.42
113.427	1329.21
113.42	1329.03
113.431	1328.75
113.431	1328.36
113.407	1328.01
113.408	1327.65
113.408	1327.24
113.407	1326.77
113.406	1326.23
113.404	1325.6
113.403	1324.87
113.381	1324.19
113.363	1323.64
113.356	1323.19
113.404	1322.47
113.355	1321.85
113.346	1321.32
113.349	1320.82
113.35	1320.3
113.339	1319.8
113.344	1319.25
113.315	1318.84
113.344	1318.28
113.326	1317.71
113.323	1317.12
113.305	1316.61
113.305	1316.11
113.306	1315.59
113.301	1315.05
113.3	1314.48
113.291	1313.91
113.273	1313.43
113.279	1312.94
113.262	1312.53
113.248	1312.25
113.268	1311.89
113.244	1311.61
113.23	1311.44
113.242	1311.26
113.245	1311
113.218	1310.84
113.238	1310.58
113.224	1310.3
113.23	1309.92
113.221	1309.5
113.224	1308.99
113.212	1308.46
113.198	1307.96
113.2	1307.46
113.178	1307.05
113.182	1306.67
113.18	1306.29
113.164	1305.99
113.182	1305.58
113.163	1305.2
113.156	1304.84
113.174	1304.34
113.139	1303.96
113.155	1303.5
113.119	1303.21
113.138	1302.88
113.129	1302.56
113.111	1302.32
113.117	1302.08
113.102	1301.9
113.096	1301.78
113.104	1301.6
113.095	1301.43
113.095	1301.21
113.091	1300.95
113.095	1300.59
113.054	1300.41
113.052	1300.34
113.074	1300.16
113.059	1299.98
113.055	1299.79
113.043	1299.63
113.042	1299.47
113.036	1299.32
113.028	1299.19
113.032	1299.02
113.01	1298.93
113	1298.94
112.994	1299.02
112.99	1299.16
112.993	1299.29
112.994	1299.36
112.977	1299.47
112.971	1299.62
112.992	1299.6
112.979	1299.52
112.972	1299.39
112.969	1299.2
112.957	1299.02
112.952	1298.84
112.946	1298.67
112.929	1298.59
112.933	1298.51
112.928	1298.44
112.917	1298.42
112.912	1298.43
112.907	1298.47
112.895	1298.57
112.88	1298.79
112.914	1298.82
112.866	1299.02
112.869	1299.28
112.869	1299.55
112.865	1299.82
112.868	1300.03
112.87	1300.14
112.857	1300.22
112.853	1300.27
112.844	1300.33
112.846	1300.32
112.845	1300.25
112.825	1300.22
112.824	1300.2
112.808	1300.26
112.808	1300.34
112.809	1300.4
112.804	1300.44
112.803	1300.43
112.787	1300.46
112.806	1300.36
112.782	1300.28
112.804	1300.02
112.788	1299.71
112.783	1299.36
112.785	1298.91
112.774	1298.45
112.775	1297.92
112.754	1297.46
112.751	1297.04
112.746	1296.66
112.744	1296.28
112.743	1295.88
112.725	1295.56
112.743	1295.15
112.722	1294.78
112.737	1294.3
112.737	1293.7
112.733	1293.02
112.72	1292.32
112.711	1291.63
112.712	1290.92
112.704	1290.23
112.689	1289.61
112.68	1289.09
112.683	1288.6
112.679	1288.14
112.674	1287.68
112.669	1287.25
112.658	1286.88
112.658	1286.53
112.65	1286.2
112.657	1285.83
112.622	1285.63
112.657	1285.28
112.621	1285.05
112.638	1284.74
112.618	1284.5
112.609	1284.32
112.637	1283.97
112.624	1283.55
112.597	1283.23
112.597	1282.94
112.609	1282.58
112.6	1282.18
112.599	1281.72
112.603	1281.16
112.595	1280.56
112.589	1279.92
112.573	1279.33
112.563	1278.82
112.579	1278.24
112.561	1277.7
112.556	1277.18
112.558	1276.65
112.547	1276.15
112.558	1275.57
112.554	1274.92
112.55	1274.22
112.549	1273.46
112.548	1272.62
112.534	1271.8
112.537	1270.93
112.526	1270.08
112.526	1269.22
112.508	1268.44
112.506	1267.72
112.495	1267.09
112.492	1266.52
112.48	1266.06
112.49	1265.59
112.481	1265.14
112.475	1264.72
112.469	1264.33
112.47	1263.94
112.471	1263.5
112.447	1263.16
112.47	1262.71
112.471	1262.13
112.432	1261.7
112.443	1261.27
112.435	1260.86
112.432	1260.47
112.432	1260.06
112.429	1259.63
112.413	1259.26
112.412	1258.91
112.417	1258.52
112.388	1258.26
112.371	1258.19
112.384	1258.15
112.38	1258.14
112.369	1258.18
112.36	1258.31
112.356	1258.49
112.37	1258.57
112.362	1258.62
112.363	1258.58
112.37	1258.39
112.365	1258.09
112.352	1257.75
112.351	1257.36
112.343	1256.95
112.346	1256.46
112.323	1256.06
112.322	1255.69
112.299	1255.48
112.306	1255.31
112.33	1254.97
112.292	1254.75
112.284	1254.64
112.284	1254.57
112.284	1254.52
112.283	1254.46
112.283	1254.35
112.245	1254.44
112.246	1254.63
112.244	1254.88
112.246	1255.15
112.249	1255.37
112.246	1255.54
112.247	1255.62
112.233	1255.7
112.222	1255.82
112.228	1255.88
112.222	1255.91
112.219	1255.91
112.221	1255.83
112.195	1255.83
112.217	1255.72
112.179	1255.74
112.205	1255.65
112.199	1255.5
112.189	1255.32
112.181	1255.15
112.16	1255.09
112.175	1254.99
112.159	1254.95
112.168	1254.83
112.162	1254.69
112.154	1254.53
112.159	1254.3
112.133	1254.17
112.121	1254.16
112.118	1254.23
112.123	1254.31
112.109	1254.46
112.106	1254.64
112.125	1254.69
112.12	1254.63
112.124	1254.43
112.108	1254.2
112.11	1253.89
112.104	1253.54
112.103	1253.12
112.1	1252.64
112.095	1252.12
112.093	1251.55
112.086	1250.96
112.055	1250.56
112.07	1250.14
112.05	1249.85
112.047	1249.63
112.046	1249.46
112.043	1249.31
112.035	1249.21
112.032	1249.14
112.032	1249.05
112.034	1248.91
112.035	1248.69
112.033	1248.4
112.035	1247.99
111.994	1247.76
112.024	1247.41
112.005	1247.08
111.993	1246.82
111.997	1246.55
111.993	1246.28
111.992	1245.99
111.977	1245.75
111.98	1245.5
111.978	1245.23
111.977	1244.92
111.971	1244.6
111.97	1244.23
111.97	1243.81
111.946	1243.49
111.949	1243.18
111.954	1242.81
111.934	1242.53
111.93	1242.29
111.93	1242.07
111.958	1241.64
111.929	1241.22
111.911	1240.9
111.927	1240.52
111.928	1240.06
111.932	1239.47
111.922	1238.83
111.925	1238.1
111.92	1237.3
111.914	1236.47
111.912	1235.6
111.911	1234.69
111.911	1233.71
111.872	1232.93
111.879	1232.23
111.87	1231.63
111.878	1231.03
111.865	1230.5
111.857	1230.05
111.858	1229.63
111.85	1229.26
111.847	1228.93
111.847	1228.61
111.847	1228.26
111.858	1227.79
111.846	1227.27
111.847	1226.68
111.847	1226.01
111.846	1225.26
111.809	1224.67
111.832	1224.02
111.818	1223.4
111.808	1222.84
111.802	1222.35
111.804	1221.87
111.801	1221.4
111.787	1221.01
111.796	1220.58
111.793	1220.13
111.783	1219.7
111.759	1219.43
111.793	1219.01
111.774	1218.59
111.745	1218.33
111.742	1218.19
111.744	1218.11
111.769	1217.88
111.744	1217.67
111.742	1217.46
111.739	1217.24
111.74	1216.97
111.739	1216.65
111.734	1216.3
111.731	1215.9
111.722	1215.51
111.706	1215.2
111.705	1214.93
111.711	1214.63
111.688	1214.44
111.698	1214.24
111.681	1214.11
111.68	1214.03
111.68	1213.94
111.68	1213.84
111.68	1213.68
111.679	1213.46
111.672	1213.21
111.67	1212.92
111.666	1212.59
111.663	1212.24
111.647	1211.93
111.621	1211.82
111.62	1211.85
111.627	1211.9
111.614	1212.03
111.62	1212.16
111.618	1212.27
111.608	1212.4
111.605	1212.55
111.61	1212.63
111.592	1212.76
111.596	1212.86
111.607	1212.84
111.563	1212.99
111.577	1213.14
111.599	1213.12
111.599	1212.93
111.593	1212.63
111.581	1212.28
111.577	1211.89
111.559	1211.57
111.553	1211.31
111.545	1211.13
111.534	1211.06
111.533	1211.07
111.547	1211
111.534	1210.93
111.526	1210.9
111.517	1210.92
111.514	1210.98
111.504	1211.1
111.495	1211.31
111.496	1211.55
111.518	1211.62
111.478	1211.82
111.494	1211.97
111.495	1212.04
111.497	1212.01
111.493	1211.9
111.472	1211.83
111.482	1211.7
111.479	1211.51
111.482	1211.23
111.475	1210.89
111.474	1210.49
111.474	1210.01
111.46	1209.54
111.447	1209.14
111.443	1208.79
111.442	1208.47
111.433	1208.2
111.435	1207.94
111.42	1207.76
111.42	1207.61
111.419	1207.47
111.41	1207.37
111.41	1207.27
111.411	1207.14
111.41	1206.97
111.411	1206.73
111.409	1206.42
111.399	1206.1
111.408	1205.68
111.411	1205.14
111.39	1204.61
111.372	1204.2
111.395	1203.69
111.374	1203.23
111.381	1202.73
111.368	1202.27
111.362	1201.86
111.356	1201.49
111.364	1201.09
111.356	1200.68
111.348	1200.31
111.353	1199.89
111.337	1199.54
111.333	1199.23
111.331	1198.95
111.317	1198.76
111.314	1198.62
111.331	1198.4
111.349	1197.96
111.338	1197.39
111.3	1196.96
111.308	1196.55
111.308	1196.13
111.31	1195.67
111.31	1195.15
111.305	1194.6
111.287	1194.13
111.291	1193.65
111.301	1193.08
111.301	1192.42
111.296	1191.7
111.288	1190.96
111.292	1190.15
111.263	1189.47
111.273	1188.8
111.277	1188.08
111.289	1187.23
111.241	1186.58
111.245	1186.04
111.242	1185.57
111.238	1185.18
111.234	1184.84
111.229	1184.57
111.232	1184.3
111.224	1184.05
111.223	1183.81
111.225	1183.54
111.211	1183.32
111.226	1183
111.228	1182.57
111.227	1182.03
111.226	1181.39
111.186	1180.92
111.195	1180.49
111.187	1180.12
111.21	1179.63
111.181	1179.21
111.184	1178.81
111.18	1178.42
111.177	1178.04
111.18	1177.62
111.17	1177.21
111.166	1176.82
111.161	1176.45
111.158	1176.09
111.18	1175.56
111.166	1174.98
111.166	1174.32
111.123	1173.88
111.154	1173.37
111.145	1172.85
111.139	1172.34
111.139	1171.81
111.109	1171.46
111.123	1171.11
111.118	1170.79
111.107	1170.54
111.105	1170.34
111.113	1170.08
111.106	1169.82
111.082	1169.69
111.087	1169.6
111.079	1169.57
111.084	1169.53
111.065	1169.59
111.064	1169.7
111.064	1169.82
111.062	1169.95
111.055	1170.08
111.067	1170.13
111.061	1170.11
111.063	1170
111.062	1169.8
111.052	1169.57
111.018	1169.52
111.05	1169.36
111.053	1169.08
111.04	1168.75
111.036	1168.4
111.038	1167.99
111.003	1167.75
111.009	1167.56
111.002	1167.45
110.997	1167.41
110.998	1167.39
111.001	1167.34
110.992	1167.31
110.977	1167.37
110.976	1167.48
110.977	1167.58
110.993	1167.55
110.978	1167.49
110.978	1167.38
110.977	1167.21
110.979	1166.95
110.973	1166.64
110.967	1166.29
110.957	1165.97
110.954	1165.65
110.964	1165.25
110.937	1164.95
110.937	1164.69
110.935	1164.47
110.925	1164.32
110.924	1164.21
110.924	1164.1
110.919	1164
110.918	1163.9
110.917	1163.77
110.917	1163.59
110.903	1163.46
110.879	1163.49
110.878	1163.62
110.879	1163.81
110.879	1164.01
110.877	1164.2
110.877	1164.38
110.899	1164.35
110.895	1164.17
110.857	1164.1
110.877	1163.94
110.877	1163.7
110.867	1163.43
110.859	1163.17
110.868	1162.82
110.862	1162.42
110.85	1162.05
110.853	1161.65
110.86	1161.15
110.849	1160.64
110.835	1160.19
110.84	1159.72
110.82	1159.36
110.817	1159.07
110.819	1158.82
110.816	1158.58
110.816	1158.35
110.805	1158.15
110.808	1157.95
110.814	1157.68
110.809	1157.36
110.812	1156.96
110.798	1156.56
110.791	1156.2
110.793	1155.81
110.792	1155.4
110.79	1154.97
110.797	1154.43
110.791	1153.85
110.79	1153.21
110.789	1152.51
110.792	1151.72
110.751	1151.12
110.752	1150.64
110.771	1150.1
110.753	1149.63
110.764	1149.11
110.755	1148.6
110.755	1148.07
110.752	1147.52
110.734	1147.07
110.739	1146.62
110.741	1146.14
110.753	1145.54
110.727	1145.01
110.736	1144.43
110.726	1143.88
110.717	1143.38
110.737	1142.77
110.745	1141.99
110.733	1141.15
110.724	1140.3
110.718	1139.45
110.725	1138.55
110.69	1137.82
110.679	1137.3
110.691	1136.82
110.69	1136.38
110.691	1135.94
110.683	1135.53
110.679	1135.15
110.668	1134.85
110.677	1134.53
110.672	1134.21
110.669	1133.88
110.67	1133.51
110.668	1133.11
110.648	1132.79
110.668	1132.38
110.649	1132.01
110.646	1131.67
110.633	1131.41
110.63	1131.22
110.631	1131.06
110.63	1130.9
110.63	1130.72
110.63	1130.5
110.631	1130.21
110.631	1129.85
110.626	1129.45
110.627	1128.98
110.615	1128.51
110.611	1128.06
110.608	1127.62
110.606	1127.17
110.607	1126.69
110.597	1126.24
110.603	1125.74
110.579	1125.36
110.573	1125.08
110.575	1124.85
110.566	1124.7
110.561	1124.63
110.57	1124.53
110.555	1124.5
110.57	1124.38
110.548	1124.33
110.545	1124.32
110.537	1124.38
110.547	1124.4
110.547	1124.36
110.519	1124.44
110.546	1124.41
110.545	1124.27
110.543	1124.03
110.521	1123.85
110.509	1123.76
110.507	1123.73
110.51	1123.71
110.512	1123.65
110.503	1123.61
110.504	1123.55
110.494	1123.52
110.494	1123.48
110.489	1123.45
110.493	1123.38
110.486	1123.3
110.482	1123.2
110.486	1123.05
110.471	1122.93
110.465	1122.86
110.447	1122.92
110.445	1123.08
110.443	1123.31
110.446	1123.54
110.446	1123.74
110.445	1123.92
110.443	1124.05
110.443	1124.12
110.446	1124.1
110.443	1123.99
110.435	1123.86
110.436	1123.67
110.444	1123.35
110.426	1123.04
110.423	1122.73
110.43	1122.34
110.413	1121.98
110.425	1121.56
110.412	1121.14
110.4	1120.8
110.411	1120.41
110.396	1120.07
110.393	1119.77
110.384	1119.54
110.383	1119.35
110.372	1119.25
110.377	1119.17
110.386	1119.01
110.371	1118.87
110.385	1118.62
110.367	1118.4
110.365	1118.19
110.359	1117.99
110.372	1117.7
110.377	1117.27
110.358	1116.86
110.358	1116.43
110.36	1115.95
110.368	1115.35
110.367	1114.66
110.355	1113.95
110.322	1113.43
110.347	1112.86
110.345	1112.26
110.327	1111.75
110.32	1111.33
110.319	1110.96
110.322	1110.6
110.321	1110.24
110.323	1109.83
110.311	1109.46
110.322	1109.01
110.305	1108.6
110.296	1108.25
110.299	1107.93
110.302	1107.58
110.283	1107.33
110.299	1107.01
110.297	1106.63
110.295	1106.21
110.275	1105.86
110.292	1105.43
110.306	1104.82
110.299	1104.11
110.261	1103.55
110.261	1103.09
110.296	1102.44
110.26	1101.89
110.283	1101.23
110.286	1100.44
110.256	1099.76
110.259	1099.1
110.284	1098.27
110.257	1097.49
110.258	1096.71
110.257	1095.93
110.256	1095.13
110.238	1094.43
110.243	1093.75
110.245	1093.05
110.243	1092.35
110.236	1091.67
110.236	1090.99
110.235	1090.31
110.226	1089.66
110.234	1088.96
110.212	1088.37
110.209	1087.86
110.233	1087.23
110.233	1086.49
110.193	1085.93
110.185	1085.53
110.226	1084.97
110.178	1084.59
110.185	1084.28
110.183	1084.03
110.172	1083.88
110.173	1083.78
110.18	1083.66
110.194	1083.39
110.173	1083.15
110.173	1082.88
110.174	1082.58
110.184	1082.16
110.165	1081.76
110.165	1081.34
110.165	1080.9
110.153	1080.49
110.155	1080.09
110.142	1079.75
110.138	1079.48
110.131	1079.28
110.133	1079.11
110.124	1079
110.132	1078.87
110.132	1078.69
110.119	1078.56
110.11	1078.48
110.113	1078.42
110.11	1078.37
110.13	1078.16
110.08	1078.16
110.109	1078.08
110.111	1077.92
110.109	1077.68
110.107	1077.37
110.109	1076.97
110.105	1076.51
110.078	1076.17
110.09	1075.81
110.087	1075.44
110.079	1075.1
110.046	1075
110.067	1074.9
110.059	1074.85
110.057	1074.84
110.048	1074.89
110.044	1075
110.045	1075.12
110.056	1075.16
110.028	1075.3
110.032	1075.46
110.012	1075.76
110.049	1075.88
110.009	1076.12
110.008	1076.44
110.048	1076.51
110.007	1076.65
110.018	1076.75
110.008	1076.85
110.009	1076.92
110.012	1076.93
110.007	1076.9
109.984	1076.97
110.005	1076.96
110.001	1076.88

