Prel	liquid_fraction
0.925339	0.824196
0.92535	0.82344
0.925308	0.822899
0.925333	0.822087
0.925235	0.821775
0.925277	0.820892
0.925239	0.820336
0.925339	0.81921
0.92527	0.818784
0.925194	0.818385
0.925298	0.817247
0.925235	0.816791
0.925169	0.81635
0.925263	0.815252
0.925207	0.814769
0.925256	0.813858
0.92526	0.813132
0.925086	0.813132
0.925082	0.812435
0.925166	0.811382
0.925086	0.810998
0.925089	0.810272
0.925093	0.809548
0.925048	0.809021
0.925075	0.808195
0.925086	0.807441
0.925041	0.806916
0.925041	0.806205
0.925075	0.80535
0.92503	0.804824
0.925044	0.804056
0.924978	0.803616
0.925037	0.802663
0.924961	0.802265
0.924996	0.801411
0.92502	0.800601
0.924985	0.800032
0.92495	0.799463
0.925086	0.798197
0.924954	0.798027
0.924975	0.797231
0.924916	0.796762
0.924916	0.796052
0.925065	0.794728
0.924936	0.794544
0.924919	0.793904
0.924926	0.793165
0.924982	0.792226
0.924909	0.791815
0.924912	0.79109
0.924923	0.790336
0.924926	0.789611
0.924916	0.788943
0.924919	0.788217
0.924909	0.78755
0.924926	0.786768
0.924676	0.787084
0.924666	0.786416
0.924888	0.784793
0.924659	0.785025
0.924846	0.783546
0.924662	0.78359
0.924815	0.782252
0.924686	0.78207
0.924669	0.781432
0.924606	0.780977
0.924648	0.780097
0.924638	0.779431
0.924652	0.778664
0.924634	0.778025
0.924627	0.777344
0.924613	0.776691
0.924669	0.775753
0.924568	0.775456
0.924589	0.774662
0.924582	0.77398
0.924558	0.773371
0.92452	0.772817
0.924575	0.771881
0.924471	0.771599
0.924447	0.770989
0.924461	0.770222
0.924395	0.769785
0.924297	0.769476
0.924308	0.768725
0.924516	0.76716
0.92427	0.767463
0.924283	0.766698
0.924256	0.766103
0.924263	0.765366
0.924263	0.764657
0.924419	0.763307
0.924457	0.762441
0.924277	0.762473
0.92427	0.761793
0.924245	0.761185
0.924235	0.760519
0.924245	0.759767
0.924235	0.759102
0.924207	0.758508
0.924214	0.757771
0.924224	0.757019
0.924169	0.75654
0.92419	0.755747
0.924148	0.75521
0.924158	0.754458
0.924124	0.753893
0.924051	0.753485
0.924006	0.752962
0.923992	0.752311
0.924037	0.751418
0.924044	0.750683
0.92388	0.750645
0.923995	0.749466
0.923874	0.749259
0.923839	0.748695
0.923863	0.747888
0.923853	0.747222
0.92386	0.746487
0.924054	0.744981
0.924099	0.744089
0.92386	0.744365
0.923853	0.743686
0.923849	0.742994
0.923828	0.742372
0.923832	0.74165
0.923821	0.740987
0.92379	0.740408
0.923835	0.739517
0.923717	0.739293
0.923752	0.738445
0.923714	0.737894
0.923669	0.737374
0.923714	0.736481
0.923728	0.735719
0.923714	0.735068
0.923617	0.734761
0.923648	0.733927
0.92354	0.733662
0.923502	0.733113
0.923547	0.732222
0.923474	0.731815
0.923453	0.731196
0.923443	0.730533
0.923363	0.730155
0.923446	0.729107
0.923419	0.728515
0.923457	0.727653
0.923467	0.726905
0.923398	0.726484
0.923328	0.726064
0.923318	0.725402
0.923339	0.724609
0.923318	0.723991
0.92346	0.722702
0.923332	0.722523
0.923335	0.721805
0.923464	0.720571
0.923307	0.720507
0.923311	0.719788
0.923311	0.719083
0.9233	0.718418
0.923439	0.717143
0.923318	0.716938
0.923311	0.716262
0.923401	0.715185
0.923401	0.71448
0.923293	0.714217
0.923314	0.713426
0.923304	0.712764
0.923307	0.712045
0.923311	0.711326
0.923325	0.710563
0.923255	0.710142
0.923283	0.709323
0.923311	0.708504
0.923293	0.707871
0.923339	0.706979
0.923283	0.706502
0.923307	0.705698
0.923307	0.704993
0.923127	0.70503
0.923141	0.704268
0.923172	0.703435
0.923193	0.702645
0.923054	0.70251
0.923224	0.701107
0.923064	0.701058
0.92304	0.700454
0.923231	0.698965
0.92305	0.699002
0.923154	0.697869
0.923154	0.697166
0.92313	0.69656
0.923089	0.696027
0.923054	0.695465
0.923064	0.694719
0.923113	0.693814
0.923061	0.693324
0.923016	0.692805
0.922988	0.692216
0.92305	0.691254
0.922984	0.690821
0.922977	0.690146
0.923016	0.689285
0.922991	0.688679
0.923009	0.687905
0.922943	0.687471
0.92297	0.686654
0.922936	0.686092
0.922918	0.68546
